Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
47,"Ambrose, Patrick",6,3,7,13,,1.0,,4.0,,2.0,1.0,3.0,1.0,2.0,,7.0,5.0,1.0,1.0,,,1.0,85.0
22,"Carlisle, Jake",9,6,4,13,2,2.0,,2.0,,2.0,1.0,2.0,1.0,1.0,,8.0,5.0,4.0,4.0,1.0,,1.0,95.0
3,"Chapman, Paul",8,3,3,11,,,,5.0,,2.0,1.0,2.0,,1.0,,5.0,5.0,,,,,,78.0
32,"Colyer, Travis",13,7,6,19,2,2.0,,3.0,1.0,5.0,,2.0,,1.0,,9.0,11.0,,1.0,,3.0,2.0,83.0
6,"Daniher, Joe",5,3,4,9,2,1.0,4.0,1.0,,2.0,2.0,3.0,,2.0,,4.0,5.0,,3.0,,,1.0,91.0
15,"Dempsey, Courtenay",11,4,3,14,1,,,7.0,4.0,2.0,,1.0,2.0,1.0,,3.0,11.0,,,3.0,,,90.0
31,"Fletcher, Dustin",12,2,5,17,,,,,3.0,3.0,,1.0,1.0,,,8.0,10.0,1.0,,4.0,,,77.0
9,"Goddard, Brendon",14,9,6,20,,,,2.0,5.0,4.0,2.0,1.0,,1.0,,5.0,15.0,1.0,,3.0,,1.0,89.0
34 ↓,"Hardingham, Kyle",2,2,1,3,,1.0,,2.0,2.0,,,,,,,,3.0,,1.0,5.0,,,55.0
21,"Heppell, Dyson",21,6,19,40,,1.0,2.0,7.0,5.0,3.0,4.0,6.0,2.0,,3.0,14.0,23.0,,,1.0,,,81.0
1,"Hibberd, Michael",9,5,9,18,1,,1.0,1.0,3.0,1.0,1.0,1.0,,,,8.0,10.0,1.0,1.0,1.0,,,90.0
39,"Hocking, Heath",5,3,7,12,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,6.0,6.0,,,5.0,,,82.0
26,"Hooker, Cale",5,3,2,7,,,,2.0,2.0,,,4.0,,1.0,,1.0,6.0,,,9.0,,,97.0
40,"Howlett, Ben",6,3,5,11,1,,,5.0,2.0,3.0,1.0,,1.0,,,4.0,7.0,,1.0,2.0,,,82.0
18,"Hurley, Michael",12,6,6,18,,,,,5.0,,,1.0,1.0,1.0,,3.0,13.0,1.0,,6.0,,,89.0
17,"Melksham, Jake",7,3,5,12,,,,4.0,,,,3.0,1.0,1.0,,4.0,8.0,,,4.0,,,86.0
20,"Merrett, Jackson",4,2,5,9,1,,,2.0,1.0,2.0,,,1.0,,,5.0,6.0,,,1.0,,,79.0
27 ↑,"Merrett, Zach",4,1,3,7,,,,,,2.0,1.0,3.0,,,,2.0,5.0,,,,1.0,1.0,31.0
23,"Myers, David",10,5,10,20,,,,4.0,1.0,4.0,3.0,1.0,,,,7.0,14.0,,,4.0,,,86.0
30,"Ryder, Paddy",8,5,9,17,,,32.0,3.0,2.0,3.0,6.0,2.0,1.0,,,10.0,7.0,1.0,,5.0,,,86.0
5,"Stanton, Brent",15,5,5,20,1,1.0,,6.0,1.0,4.0,3.0,4.0,3.0,1.0,,6.0,14.0,,2.0,1.0,2.0,,80.0
11,"Zaharakis, David",11,5,14,25,,2.0,,6.0,,3.0,7.0,1.0,1.0,,,7.0,17.0,,1.0,1.0,,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,91,138,335,11,14.0,39.0,69.0,38.0,48.0,34.0,42.0,17.0,14.0,3.0,126.0,206.0,10.0,15.0,56.0,6.0,8.0,
Opposition,Opposition,214,106,143,357,13,11.0,36.0,68.0,36.0,53.0,37.0,36.0,14.0,17.0,3.0,136.0,225.0,10.0,11.0,45.0,2.0,10.0,
