St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Baker, Steven",7,5,6,13,,,,3.0,3.0,,,2.0,,1.0,,5.0,8.0,1.0,,1.0,,,96.0
27,"Blake, Jason",6,4,3,9,,,,3.0,2.0,,,1.0,,,,4.0,6.0,2.0,,4.0,,,93.0
16,"Clarke, Raphael",7,2,5,12,,,,5.0,1.0,,1.0,1.0,2.0,1.0,,5.0,8.0,,,4.0,,,75.0
26,"Dal Santo, Nick",8,3,4,12,,,1.0,1.0,,1.0,,,1.0,,,5.0,8.0,1.0,,1.0,,,85.0
6,"Dawson, Zac",7,5,5,12,,3.0,,1.0,,1.0,,2.0,1.0,,,7.0,5.0,2.0,2.0,5.0,,,87.0
25,"Fisher, Sam",4,2,2,6,,1.0,1.0,4.0,2.0,1.0,,1.0,,1.0,,2.0,4.0,,,4.0,1.0,,93.0
15,"Gardiner, Michael",3,3,3,6,,,27.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,6.0,,,1.0,,,66.0
14,"Geary, Jarryn",10,6,4,14,,2.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,7.0,7.0,2.0,1.0,,,,86.0
19,"Gilbert, Sam",11,8,9,20,,1.0,,2.0,3.0,1.0,3.0,1.0,1.0,,,9.0,11.0,1.0,,1.0,1.0,,94.0
18,"Goddard, Brendon",14,4,12,26,1,1.0,1.0,6.0,2.0,2.0,2.0,4.0,3.0,1.0,,11.0,15.0,2.0,1.0,2.0,2.0,,91.0
1,"Gram, Jason",13,5,7,20,2,,,2.0,1.0,5.0,1.0,1.0,,,,4.0,14.0,,,2.0,,,85.0
33,"Gwilt, James",6,2,7,13,1,,,1.0,2.0,,,1.0,1.0,,,4.0,10.0,,,1.0,,,95.0
7,"Hayes, Lenny",15,1,14,29,,1.0,1.0,8.0,3.0,6.0,8.0,4.0,2.0,2.0,,18.0,12.0,,,1.0,1.0,,80.0
4,"Jones, Clinton",6,2,12,18,,,,5.0,,4.0,3.0,5.0,,2.0,,9.0,9.0,,,2.0,,1.0,81.0
2,"King, Steven",2,2,3,5,,,11.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,4.0,,,,,,27.0
23,"Koschitzke, Justin",4,6,3,7,,1.0,3.0,,,1.0,1.0,,,,,2.0,5.0,1.0,1.0,1.0,,,87.0
32,"McQualter, Andrew",6,4,5,11,,1.0,,4.0,1.0,1.0,1.0,1.0,2.0,,,4.0,8.0,,,1.0,,,71.0
44,"Milne, Stephen",11,2,4,15,1,1.0,,,,2.0,2.0,3.0,,1.0,,9.0,5.0,,1.0,,,1.0,88.0
11,"Montagna, Leigh",10,,13,23,1,,,4.0,,3.0,4.0,3.0,,1.0,,8.0,14.0,,,1.0,,1.0,87.0
22,"Ray, Farren",15,9,9,24,,,,7.0,1.0,5.0,3.0,1.0,1.0,,,3.0,22.0,,1.0,1.0,,,86.0
13,"Schneider, Adam",8,1,7,15,1,,,4.0,2.0,4.0,4.0,3.0,1.0,1.0,,9.0,4.0,,,2.0,,1.0,78.0
3,"Steven, Jack",4,1,4,8,2,1.0,,4.0,,1.0,1.0,1.0,,,,4.0,4.0,,,,1.0,,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,77,141,318,9,14.0,45.0,68.0,26.0,42.0,35.0,39.0,16.0,13.0,,131.0,189.0,12.0,7.0,35.0,6.0,4.0,
Opposition,Opposition,247,136,152,399,20,9.0,39.0,77.0,30.0,47.0,39.0,44.0,13.0,16.0,6.0,140.0,258.0,16.0,18.0,55.0,9.0,12.0,
