Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",22y 286d,33 (20-1-12 62.12%),26 (0.79),←,
8,"Bewick, Darren",27y,137 (83-1-53 60.95%),213 (1.55),←,
23,"Cransberg, Peter",27y 23d,55 (33-1-21 60.91%),49 (0.89),←,
36,"Cummings, Scott",20y 215d,8 (4-0-4 50.00%),30 (3.75),←,
7,"Daniher, Chris",28y 143d,65 (35-1-29 54.62%),16 (0.25),←,
30,"Delaney, Tony",18y 237d,13 (4-1-8 34.62%),9 (0.69),←,
38,"Denham, Sean",25y 114d,94 (53-1-40 56.91%),41 (0.44),50 (29-1-20 59.00%),20 (0.40)
22,"Doolan, Ben",21y 223d,37 (15-1-21 41.89%),4 (0.11),12 (8-0-4 66.67%),
31,"Fletcher, Dustin",19y 106d,28 (19-1-8 69.64%),2 (0.07),←,
28,"Flood, David",25y 180d,53 (32-0-21 60.38%),36 (0.68),←,
29,"Grenvold, David",28y 168d,86 (56-1-29 65.70%),14 (0.16),←,
39,"Hardwick, Damien",22y 3d,16 (9-0-7 56.25%),5 (0.31),←,
5,"Hird, James",21y 198d,38 (22-1-15 59.21%),60 (1.58),←,
20,"Kilpatrick, Glenn",21y 357d,25 (14-0-11 56.00%),4 (0.16),←,
24,"Misiti, Joe",19y 285d,40 (23-1-16 58.75%),19 (0.47),←,
10,"ODonnell, Gary",29y 101d,155 (95-1-59 61.61%),53 (0.34),←,
15,"Prior, Michael",20y 349d,2 (1-0-1 50.00%),1 (0.50),←,
18,"Ridley, Todd",25y 191d,23 (14-0-9 60.87%),19 (0.83),←,
19,"Somerville, Peter",26y 44d,74 (45-0-29 60.81%),63 (0.85),←,
4,"Wanganeen, Gavin",21y 64d,81 (45-1-35 56.17%),38 (0.47),←,
35,"Young, Barry",24y 56d,66 (26-0-40 39.39%),36 (0.55),13 (7-0-6 53.85%),13 (1.00)
Totals,Totals,23y 246d,1129 (648-13-468 57.40%),738 (0.65),,
C,"Sheedy, Kevin",46y 240d,327 (211-2-114 64.83%),,←,
