Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
38,"Armstrong, Tony",20y 284d,8 (4-0-4 50.00%),,←,
32,"Dangerfield, Patrick",20y 96d,36 (19-0-17 52.78%),45 (1.25),←,
16,"Davis, Phil",19y 314d,11 (6-0-5 54.55%),,←,
11,"Doughty, Michael",30y 339d,181 (108-0-73 59.67%),43 (0.24),←,
26,"Douglas, Richard",23y 154d,71 (38-0-33 53.52%),49 (0.69),←,
36,"Goodwin, Simon",33y 196d,274 (154-0-120 56.20%),162 (0.59),←,
6,"Griffin, Jonathon",24y 177d,37 (20-0-17 54.05%),6 (0.16),←,
45,"Henderson, Ricky",21y 302d,5 (3-0-2 60.00%),8 (1.60),←,
48,"Jaensch, Matthew",20y 295d,6 (4-0-2 66.67%),6 (1.00),←,
18,"Johncock, Graham",27y 262d,178 (101-0-77 56.74%),94 (0.53),←,
20,"Maric, Ivan",24y 187d,64 (37-0-27 57.81%),24 (0.38),←,
40,"Porplyzia, Jason",25y 225d,81 (48-0-33 59.26%),129 (1.59),←,
3,"Reilly, Brent",26y 240d,128 (72-0-56 56.25%),42 (0.33),←,
25,"Rutten, Ben",27y 43d,141 (85-0-56 60.28%),6 (0.04),←,
31,"Sloane, Rory",20y 115d,8 (5-0-3 62.50%),1 (0.13),←,
27,"Stevens, Scott",28y 176d,135 (72-1-62 53.70%),85 (0.63),110 (62-0-48 56.36%),68 (0.62)
15,"Symes, Brad",25y 125d,60 (33-0-27 55.00%),8 (0.13),40 (25-0-15 62.50%),6 (0.15)
5,"Thompson, Scott",27y 118d,169 (97-0-72 57.40%),117 (0.69),130 (79-0-51 60.77%),100 (0.77)
4,"Tippett, Kurt",23y 63d,58 (31-0-27 53.45%),107 (1.84),←,
7,"van Berlo, Nathan",24y 34d,109 (66-0-43 60.55%),28 (0.26),←,
17,"Vince, Bernie",24y 281d,66 (39-0-27 59.09%),36 (0.55),←,
13,"Walker, Taylor",20y 76d,26 (13-0-13 50.00%),46 (1.77),←,
Totals,Totals,24y 220d,1852 (1055-1-796 56.97%),1042 (0.56),,
C,"Craig, Neil",54y 180d,143 (85-0-58 59.44%),,←,
