Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvey, Mark",17,5,2,19,,3.0,,1.0,1.0,6.0,3.0,,1.0,,,6.0,13.0,,1.0,1.0,1.0,,
11,"Bandy, Daniel",2,2,2,4,1,,1.0,2.0,1.0,,2.0,1.0,,1.0,,3.0,1.0,1.0,1.0,4.0,,,
18,"Bartlett, Trent",7,6,5,12,,,,1.0,5.0,,2.0,2.0,,,,5.0,6.0,1.0,,5.0,,,
40,"Birss, Shane",7,3,1,8,1,,,,2.0,4.0,,1.0,,,,,8.0,,,,,,
17,"Brown, Nathan",13,4,2,15,3,1.0,,1.0,2.0,4.0,2.0,1.0,,,,4.0,11.0,,2.0,2.0,2.0,,
16,"Croft, Matthew",1,1,4,5,,,,1.0,1.0,1.0,,2.0,,1.0,,3.0,2.0,,,5.0,,,
14,"Darcy, Luke",5,6,10,15,1,,10.0,2.0,1.0,3.0,3.0,4.0,,2.0,,7.0,9.0,1.0,,3.0,,,
28,"Dimattina, Paul",9,3,5,14,1,2.0,,2.0,,5.0,3.0,3.0,,1.0,,7.0,8.0,,1.0,1.0,,,
4,"Garlick, Simon",16,4,2,18,,1.0,,2.0,2.0,1.0,2.0,3.0,1.0,,,7.0,11.0,,,1.0,,,
13,"Giansiracusa, Daniel",12,6,5,17,3,1.0,,,,4.0,1.0,3.0,,,,6.0,11.0,2.0,2.0,3.0,1.0,,
3,"Grant, Chris",11,6,5,16,1,1.0,,,2.0,1.0,3.0,1.0,2.0,,,13.0,3.0,3.0,1.0,4.0,,,
8,"Hahn, Mitch",8,4,2,10,,,,5.0,1.0,3.0,2.0,3.0,,1.0,,7.0,4.0,1.0,1.0,1.0,1.0,,
33,"Hargrave, Ryan",,,,,,,,,,,,,,,,,,,,,,,
22,"Harrison, Ben",2,1,,2,,,,,,,,,,,,,2.0,,,1.0,,,
25,"Hunter, Kingsley",7,2,3,10,,,,1.0,2.0,,2.0,,,,,4.0,4.0,,,1.0,,,
6,"Johnson, Brad",17,10,6,23,1,1.0,,1.0,2.0,6.0,1.0,5.0,3.0,2.0,1.0,8.0,16.0,1.0,2.0,3.0,,,
39,"Liberatore, Tony",2,1,6,8,,,,3.0,,1.0,1.0,2.0,2.0,,,5.0,3.0,1.0,,,,,
23,"McMahon, Jordan",11,3,5,16,,2.0,,3.0,2.0,3.0,,4.0,1.0,,,5.0,11.0,,,,1.0,,
27,"Penny, Luke",14,8,7,21,,,,2.0,3.0,1.0,3.0,,,,,10.0,8.0,5.0,1.0,3.0,,,
30,"Robbins, Matthew",21,9,5,26,1,,,2.0,6.0,4.0,2.0,3.0,,,,8.0,17.0,,2.0,2.0,3.0,,
5,"Smith, Rohan",13,8,3,16,1,,,2.0,6.0,2.0,2.0,1.0,1.0,1.0,,6.0,11.0,,1.0,1.0,1.0,,
7,"West, Scott",8,2,10,18,,,,2.0,3.0,2.0,4.0,3.0,2.0,1.0,,8.0,8.0,,1.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,94,90,293,14,13.0,11.0,33.0,42.0,51.0,38.0,42.0,13.0,10.0,1.0,122.0,167.0,16.0,16.0,41.0,10.0,,
Opposition,Opposition,215,79,92,307,16,14.0,34.0,31.0,37.0,63.0,32.0,39.0,10.0,13.0,5.0,116.0,178.0,5.0,13.0,64.0,46.0,,
