Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Leigh",8,9,7,15,,,2.0,1.0,2.0,2.0,,1.0,,,,4,12,,,3.0,,,100.0
24,"Firrito, Michael",7,4,7,14,,1.0,,2.0,1.0,,,3.0,,1.0,,7,5,1.0,,3.0,,,93.0
15,"Green, Kasey",5,4,11,16,,1.0,,1.0,6.0,,1.0,1.0,,,,7,9,,,1.0,,,92.0
31,"Hale, David",8,6,6,14,,,9.0,3.0,1.0,,3.0,,,,,5,8,,,,1.0,,69.0
39,"Harding, Leigh",8,5,3,11,1.0,2.0,,3.0,,2.0,1.0,7.0,,3.0,,5,5,1.0,1.0,1.0,2.0,,89.0
4,"Harris, Daniel",8,4,14,22,,,1.0,6.0,2.0,4.0,7.0,3.0,1.0,2.0,,9,13,,,1.0,1.0,1.0,82.0
29,"Harvey, Brent",14,5,7,21,2.0,,,1.0,2.0,1.0,1.0,1.0,2.0,,,6,16,,,3.0,7.0,,89.0
21,"Jones, Corey",13,3,6,19,3.0,1.0,,7.0,,5.0,,2.0,4.0,,,7,11,,,2.0,1.0,,92.0
5,"McConnell, Daniel",11,6,6,17,,,,2.0,4.0,4.0,1.0,2.0,1.0,2.0,,3,15,,,1.0,,1.0,55.0
1,"McIntosh, Hamish",4,1,1,5,,,7.0,,1.0,2.0,3.0,1.0,1.0,1.0,,3,2,,,,,,40.0
20,"Petrie, Drew",8,5,5,13,,,,,3.0,1.0,,,1.0,,,3,9,,,7.0,,,100.0
30,"Pratt, Daniel",8,4,4,12,1.0,,,1.0,4.0,1.0,1.0,2.0,,,,3,8,1.0,,1.0,4.0,,100.0
3,"Rawlings, Brady",11,2,5,16,,,,5.0,1.0,3.0,1.0,1.0,,,,2,14,,,,2.0,,86.0
26,"Rocca, Saverio",6,5,1,7,2.0,1.0,1.0,1.0,,3.0,,2.0,1.0,,,2,5,1.0,1.0,1.0,,,87.0
32,"Sansbury, Eddie",7,3,13,20,,,,1.0,2.0,2.0,1.0,4.0,,1.0,,5,15,,,1.0,,,80.0
34,"Schwarze, Ben",6,4,2,8,,,,1.0,1.0,,,,,,,2,6,1.0,,5.0,,,43.0
7,"Simpson, Adam",13,3,11,24,,,3.0,6.0,,4.0,5.0,4.0,3.0,2.0,,8,14,,,1.0,,1.0,77.0
9,"Sinclair, Jess",16,7,9,25,,,,1.0,4.0,2.0,,3.0,,,,3,23,1.0,,1.0,2.0,,80.0
19,"Swallow, Andrew",9,3,4,13,,,,3.0,1.0,3.0,5.0,3.0,1.0,,,9,6,,,,,1.0,70.0
23,"Thompson, Nathan",6,3,1,7,3.0,3.0,,,,,,,1.0,,,3,3,,3.0,2.0,,,96.0
36,"Watt, Shannon",9,8,5,14,,,,,2.0,,1.0,1.0,1.0,,,4,10,,,3.0,,,100.0
8,"Wells, Daniel",10,4,8,18,,,,3.0,3.0,3.0,1.0,4.0,,1.0,,7,11,1.0,,2.0,,1.0,80.0
Totals,Totals,195,98,136,331,12.0,9.0,23.0,48.0,40.0,42.0,32.0,45.0,17.0,13.0,,107,220,7.0,5.0,39.0,20.0,5.0,
Opposition,Opposition,194,91,201,395,14.0,23.0,28.0,57.0,36.0,51.0,33.0,46.0,13.0,16.0,6.0,127,271,13.0,16.0,59.0,23.0,8.0,
