Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Berry, Sam",20y 127d,26 (9-0-17 34.62%),5 (0.19),←,
41,"Butts, Jordon",22y 170d,34 (11-0-23 32.35%),,←,
5,"Crouch, Matt",27y 59d,135 (73-1-61 54.44%),28 (0.21),←,
12,"Dawson, Jordan",25y 71d,77 (34-0-43 44.16%),42 (0.55),13 (4-0-9 30.77%),8 (0.62)
39,"Doedee, Tom",25y 110d,64 (22-0-42 34.38%),3 (0.05),←,
32,"Fogarty, Darcy",22y 267d,49 (15-0-34 30.61%),60 (1.22),←,
17,"Hamill, Will",21y 214d,32 (7-0-25 21.88%),1 (0.03),←,
6,"Hately, Jackson",21y 241d,24 (7-0-17 29.17%),4 (0.17),11 (2-0-9 18.18%),2 (0.18)
2,"Keays, Ben",25y 116d,81 (20-0-61 24.69%),29 (0.36),51 (14-0-37 27.45%),18 (0.35)
29,"Laird, Rory",28y 172d,193 (98-1-94 51.04%),20 (0.10),←,
23,"McAdam, Shane",27y 22d,37 (12-0-25 32.43%),53 (1.43),←,
25,"McHenry, Ned",21y 341d,41 (11-0-30 26.83%),18 (0.44),←,
30,"Milera, Wayne",24y 278d,66 (36-1-29 55.30%),22 (0.33),←,
4,"Murphy, Lachlan",23y 197d,69 (27-0-42 39.13%),49 (0.71),←,
28,"Murray, Nick",21y 183d,20 (3-0-17 15.00%),1 (0.05),←,
43,"OBrien, Reilly",26y 303d,68 (24-0-44 35.29%),6 (0.09),←,
37,"Parnell, Patrick",20y 107d,2 (1-0-1 50.00%),,←,
8,"Rachele, Josh",19y 69d,11 (3-0-8 27.27%),16 (1.45),←,
31,"Rowe, James",22y 275d,30 (9-0-21 30.00%),23 (0.77),←,
33,"Smith, Brodie",30y 156d,216 (113-1-102 52.55%),66 (0.31),←,
14,"Soligo, Jake",19y 145d,7 (1-0-6 14.29%),4 (0.57),←,
7,"Thilthorpe, Riley",19y 347d,19 (4-0-15 21.05%),21 (1.11),←,
13,"Walker, Taylor",32y 55d,229 (117-1-111 51.31%),511 (2.23),←,
Totals,Totals,23y 334d,1530 (657-5-868 42.94%),982 (0.64),,
C,"Nicks, Matthew",47y 37d,51 (14-0-37 27.45%),,←,
