Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",28y 75d,227 (128-2-97 56.83%),297 (1.31),35 (4-0-31 11.43%),35 (1.00)
11,"Bennell, Harley",19y 300d,31 (3-0-28 9.68%),34 (1.10),←,
3,"Brennan, Jared",28y,155 (59-3-93 39.03%),92 (0.59),36 (4-0-32 11.11%),17 (0.47)
30,"Brown, Campbell",28y 335d,187 (77-1-109 41.44%),78 (0.42),28 (2-0-26 7.14%),14 (0.50)
28,"Caddy, Josh",19y 304d,19 (1-0-18 5.26%),13 (0.68),←,
23,"Dixon, Charlie",21y 309d,18 (3-0-15 16.67%),9 (0.50),←,
5,"Harbrow, Jarrod",24y 10d,100 (44-1-55 44.50%),26 (0.26),30 (4-0-26 13.33%),5 (0.17)
29,"Hine, Taylor",20y 186d,4 (0-0-4 0.00%),1 (0.25),←,
7,"Hunt, Karmichael",25y 254d,33 (3-0-30 9.09%),4 (0.12),←,
19,"Lynch, Tom",19y 271d,25 (2-0-23 8.00%),20 (0.80),←,
32,"Matera, Brandon",20y 139d,24 (3-0-21 12.50%),23 (0.96),←,
45,"May, Steven",20y 200d,13 (0-0-13 0.00%),,←,
18,"McKenzie, Trent",20y 116d,35 (4-0-31 11.43%),16 (0.46),←,
43,"Patrick, Liam",24y 146d,9 (2-0-7 22.22%),4 (0.44),←,
41,"Prestia, Dion",19y 290d,30 (2-0-28 6.67%),3 (0.10),←,
8,"Russell, Luke",20y 186d,24 (1-0-23 4.17%),10 (0.42),←,
26,"Shaw, Matt",20y 174d,29 (3-0-26 10.34%),11 (0.38),←,
2,"Smith, Zac",22y 157d,35 (4-0-31 11.43%),19 (0.54),←,
25,"Stanley, Danny",24y 161d,36 (5-0-31 13.89%),21 (0.58),31 (4-0-27 12.90%),21 (0.68)
24,"Swallow, David",19y 252d,31 (4-0-27 12.90%),19 (0.61),←,
14,"Warnock, Matthew",28y 116d,72 (12-1-59 17.36%),1 (0.01),17 (1-0-16 5.88%),
4,"Weller, Maverick",20y 166d,23 (2-0-21 8.70%),2 (0.09),←,
Totals,Totals,22y 238d,1160 (362-8-790 31.21%),703 (0.61),,
C,"McKenna, Guy",43y 78d,39 (4-0-35 10.26%),,←,
