Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Biglands, Rhett",7,6,1,8,2,1.0,17.0,2.0,1.0,3.0,,1.0,,1.0,,1.0,7.0,1.0,1.0,1.0,,,46.0
44,"Bock, Nathan",16,15,,16,1,1.0,,,4.0,2.0,,4.0,1.0,2.0,,1.0,17.0,,3.0,1.0,,1.0,84.0
10,"Bode, Matthew",5,2,11,16,3,,,6.0,,,3.0,1.0,,,,10.0,5.0,,2.0,4.0,,,93.0
4,"Clarke, Matthew",6,6,7,13,,,12.0,3.0,1.0,,1.0,2.0,,2.0,,7.0,6.0,3.0,,2.0,,,54.0
11,"Doughty, Michael",7,5,15,22,,,1.0,4.0,,1.0,3.0,2.0,2.0,,,8.0,15.0,,,3.0,1.0,,84.0
9,"Edwards, Tyson",18,5,9,27,1,,,1.0,2.0,1.0,1.0,3.0,,1.0,,6.0,20.0,,1.0,,1.0,,89.0
36,"Goodwin, Simon",20,7,15,35,,,1.0,2.0,4.0,10.0,6.0,5.0,2.0,2.0,1.0,13.0,23.0,,,1.0,,,92.0
34,"Hart, Ben",7,3,4,11,,,1.0,,3.0,,,3.0,,2.0,,3.0,8.0,,,3.0,,,93.0
37,"Hentschel, Trent",11,7,1,12,4,1.0,,,,3.0,,4.0,,2.0,,5.0,7.0,3.0,3.0,1.0,,1.0,100.0
18,"Johncock, Graham",14,7,13,27,,1.0,,2.0,9.0,1.0,1.0,4.0,,1.0,,4.0,21.0,,1.0,3.0,,,100.0
3,"Massie, Kris",7,4,7,14,,,,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,5.0,10.0,2.0,,6.0,,,100.0
39,"Mattner, Martin",6,2,7,13,,,,2.0,3.0,2.0,1.0,3.0,1.0,2.0,,5.0,10.0,,,3.0,2.0,1.0,94.0
23,"McLeod, Andrew",13,8,12,25,,,,2.0,7.0,3.0,,1.0,,,,5.0,19.0,,,1.0,2.0,,100.0
33,"Reilly, Brent",10,5,7,17,,,,1.0,,6.0,3.0,3.0,1.0,2.0,,6.0,11.0,,,,,1.0,66.0
32,"Ricciuto, Mark",7,5,8,15,,1.0,,,,3.0,1.0,,,,,3.0,12.0,,,,,1.0,69.0
25,"Rutten, Ben",6,7,11,17,,,,2.0,,1.0,,1.0,,,,3.0,14.0,,,1.0,,,98.0
12,"Shirley, Robert",10,3,10,20,,1.0,1.0,5.0,1.0,2.0,7.0,1.0,1.0,,,10.0,11.0,,,3.0,,1.0,89.0
14,"Skipworth, Hayden",3,2,,3,,,,1.0,,1.0,1.0,1.0,,,,1.0,2.0,,,1.0,,1.0,20.0
27,"Stevens, Scott",8,3,2,10,,,,,1.0,2.0,,1.0,1.0,,,2.0,8.0,,,1.0,,,67.0
5,"Thompson, Scott",7,7,9,16,,,,4.0,,1.0,1.0,1.0,1.0,,,2.0,14.0,,,1.0,,,84.0
7,"van Berlo, Nathan",7,1,12,19,,1.0,,1.0,1.0,1.0,3.0,2.0,3.0,,,10.0,10.0,,,,1.0,1.0,91.0
17,"Welsh, Scott",10,8,2,12,3,2.0,,2.0,,1.0,,2.0,,1.0,,2.0,10.0,,5.0,2.0,,1.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,118,163,368,14,14.0,33.0,42.0,41.0,46.0,33.0,47.0,14.0,19.0,1.0,112.0,260.0,9.0,16.0,38.0,7.0,9.0,
Opposition,Opposition,202,108,152,354,16,9.0,27.0,48.0,33.0,50.0,24.0,45.0,19.0,14.0,5.0,114.0,238.0,9.0,13.0,48.0,22.0,9.0,
