St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Burke, Nathan",2,,9,11,,,,1.0,,,,,1.0,,,,,,,,,,
15,"Coghlan, Frank",10,,10,20,,,,2.0,,,,,,,,,,,,,,,
44,"Devonport, Craig",14,1,7,21,1,,,1.0,,,,,2.0,,,,,,,,,,
2,"Frawley, Danny",6,2,3,9,,,,,,,,,4.0,,,,,,,,,,
6,"Grant, David",12,3,2,14,,,,2.0,,,,,3.0,,,,,,,,,,
10,"Harding, Paul",15,10,10,25,,,18.0,1.0,,,,,5.0,,3.0,,,,,,,,
35,"Harvey, Robert",15,5,13,28,1,1.0,,,,,,,1.0,,,,,,,,,,
24,"Jeffrey, Russell",1,1,4,5,,,,3.0,,,,,1.0,1.0,,,,,,,,,
9,"Kitschke, Damian",4,3,1,5,,1.0,,,,,,,,,,,,,,,,,
3,"Krakouer, Jim",9,2,3,12,1,,,2.0,,,,,,1.0,,,,,,,,,
32,"Lawrie, Grant",15,7,7,22,1,1.0,,4.0,,,,,2.0,,,,,,,,,,
4,"Lockett, Tony",10,4,,10,5,2.0,,2.0,,,,,2.0,2.0,,,,,,,,,
23,"Loewe, Stewart",10,8,5,15,3,2.0,6.0,1.0,,,,,2.0,3.0,,,,,,,,,
25,"Muller, Ian",8,2,3,11,,,,1.0,,,,,,1.0,,,,,,,,,
19,"Nixon, Ricky",14,2,1,15,2,,,2.0,,,,,3.0,3.0,,,,,,,,,
41,"Pekin, Tim",16,5,13,29,,,,,,,,,1.0,3.0,,,,,,,,,
37,"Rice, Dean",18,3,3,21,,,,1.0,,,,,2.0,1.0,2.0,,,,,,,,
8,"Russo, Peter",2,1,,2,,1.0,,,,,,,,,,,,,,,,,
26,"Taylor, Kain",9,2,6,15,,1.0,,3.0,,,,,2.0,4.0,,,,,,,,,
7,"Winmar, Nicky",14,4,3,17,1,2.0,,1.0,,,,,3.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,65,103,307,15,14.0,24.0,27.0,,,,,34.0,21.0,5.0,,,,,,,,
Opposition,Opposition,199,56,105,304,14,17.0,12.0,19.0,,,,,21.0,34.0,1.0,,,,,,,,
