St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bardsley, Kristian",4,,,4,,,,,,,,,1.0,2.0,,,,,,,,,
27,"Beveridge, Luke",6,1,4,10,,1.0,,1.0,,,,,,,,,,,,,,,
2,"Brown, Tony",5,3,5,10,1,,,2.0,,,,,1.0,1.0,,,,,,,,,
3,"Burke, Nathan",22,1,6,28,,1.0,,3.0,,,,,,2.0,,,,,,,,,
36,"Cripps, Jason",8,1,2,10,1,1.0,,,,,,,1.0,1.0,,,,,,,,,
34,"Daniels, Jayson",8,3,15,23,,,,3.0,,,,,2.0,,,,,,,,,,
28,"Elliott, Jamie",5,2,1,6,,,,1.0,,,,,,,,,,,,,,,
10,"Everitt, Peter",8,6,5,13,2,2.0,4.0,1.0,,,,,,2.0,,,,,,,,,
35,"Harvey, Robert",6,,8,14,,,,,,,,,,1.0,,,,,,,,,
29,"Jones, Austinn",16,1,9,25,1,1.0,,,,,,,1.0,3.0,,,,,,,,,
23,"Loewe, Stewart",2,2,1,3,1,,2.0,,,,,,,4.0,,,,,,,,,
16,"Neill, Robert",7,4,5,12,,,,,,,,,,1.0,,,,,,,,,
1,"Peckett, Justin",8,2,3,11,,,,,,,,,,,,,,,,,,,
31,"Shanahan, Jamie",4,1,3,7,,,,1.0,,,,,1.0,,,,,,,,,,
13,"Sierakowski, David",5,4,5,10,,,2.0,1.0,,,,,2.0,1.0,,,,,,,,,
4,"Smith, Joel",8,3,6,14,,,,,,,,,,1.0,,,,,,,,,
19,"Sziller, Steven",8,2,5,13,,,,3.0,,,,,2.0,,,,,,,,,,
9,"Vidovic, Lazar",5,5,8,13,,,12.0,,,,,,,,,,,,,,,,
12,"Wakelin, Shane",9,1,6,15,,,1.0,,,,,,1.0,,,,,,,,,,
7,"Winmar, Nicky",11,8,8,19,1,,,,,,,,1.0,1.0,,,,,,,,,
20,"Young, Matthew",11,5,5,16,1,,,3.0,,,,,3.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,166,55,110,276,8,9.0,21.0,19.0,,,,,16.0,21.0,,,,,,,,,
Opposition,Opposition,224,81,75,299,14,11.0,20.0,29.0,,,,,21.0,16.0,6.0,,,,,,,,
