Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
39,"Bailey, Max",26y 187d,29 (23-0-6 79.31%),6 (0.21),←,
14,"Birchall, Grant",25y 90d,157 (99-1-57 63.38%),20 (0.13),←,
22,"Breust, Luke",22y 168d,46 (37-0-9 80.43%),86 (1.87),←,
9,"Burgoyne, Shaun",30y 189d,226 (148-1-77 65.71%),212 (0.94),69 (51-1-17 74.64%),41 (0.59)
23,"Franklin, Lance",26y 88d,166 (95-1-70 57.53%),535 (3.22),←,
6,"Gibson, Josh",29y 46d,129 (73-2-54 57.36%),2 (0.02),64 (44-1-19 69.53%),
18,"Guerra, Brent",30y 334d,240 (161-1-78 67.29%),106 (0.44),144 (92-1-51 64.24%),23 (0.16)
19,"Gunston, Jack",21y 194d,37 (23-0-14 62.16%),61 (1.65),23 (18-0-5 78.26%),41 (1.78)
20,"Hale, David",28y 341d,178 (93-2-83 52.81%),166 (0.93),49 (37-0-12 75.51%),47 (0.96)
10,"Hill, Bradley",19y 293d,10 (8-0-2 80.00%),8 (0.80),←,
15,"Hodge, Luke",28y 317d,209 (110-1-98 52.87%),146 (0.70),←,
17,"Lake, Brian",31y 60d,198 (91-2-105 46.46%),32 (0.16),1 (1-0-0 100.00%),
3,"Lewis, Jordan",27y 4d,174 (99-1-74 57.18%),93 (0.53),←,
5,"Mitchell, Sam",30y 198d,226 (126-1-99 55.97%),54 (0.24),←,
7,"Osborne, Michael",30y 273d,165 (85-1-79 51.82%),108 (0.65),←,
28,"Puopolo, Paul",25y 147d,46 (37-0-9 80.43%),33 (0.72),←,
33,"Rioli, Cyril",23y 288d,111 (74-1-36 67.12%),152 (1.37),←,
2,"Roughead, Jarryd",26y 95d,164 (95-1-68 58.23%),305 (1.86),←,
21,"Savage, Shane",22y 113d,45 (32-0-13 71.11%),28 (0.62),←,
26,"Shiels, Liam",21y 364d,69 (46-0-23 66.67%),19 (0.28),←,
16,"Smith, Isaac",24y 119d,43 (35-0-8 81.40%),40 (0.93),←,
24,"Stratton, Ben",24y 58d,57 (38-1-18 67.54%),1 (0.02),←,
Totals,Totals,26y 97d,2725 (1628-17-1080 59.74%),2213 (0.81),,
C,"Clarkson, Alastair",45y 1d,193 (111-1-81 57.77%),,←,
