Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
22,"Bentley, Greg",21y 102d,19 (9-0-10 47.37%),5 (0.26),←,
20,"Brogan, Dean",29y 219d,117 (75-1-41 64.53%),35 (0.30),←,
8,"Burgoyne, Shaun",25y 273d,142 (92-0-50 64.79%),164 (1.15),←,
27,"Carlile, Alipate",21y 81d,26 (12-0-14 46.15%),,←,
25,"Cassisi, Domenic",25y 302d,122 (73-1-48 60.25%),48 (0.39),←,
30,"Chaplin, Troy",22y 148d,57 (29-1-27 51.75%),7 (0.12),←,
35,"Cornes, Chad",28y 251d,198 (120-1-77 60.86%),154 (0.78),←,
18,"Cornes, Kane",25y 197d,156 (94-1-61 60.58%),67 (0.43),←,
33,"Ebert, Brett",24y 245d,92 (47-1-44 51.63%),144 (1.57),←,
5,"Lade, Brendon",32y 10d,209 (117-3-89 56.70%),163 (0.78),←,
44,"Logan, Tom",23y 18d,33 (14-0-19 42.42%),8 (0.24),30 (14-0-16 46.67%),8 (0.27)
12,"Lonie, Nathan",25y 138d,101 (38-0-63 37.62%),51 (0.50),37 (18-0-19 48.65%),16 (0.43)
26,"Lower, Nick",21y 27d,9 (3-0-6 33.33%),,←,
4,"Motlop, Daniel",26y 126d,92 (40-1-51 44.02%),147 (1.60),45 (20-0-25 44.44%),94 (2.09)
16,"Pearce, Danyle",22y 104d,65 (31-0-34 47.69%),37 (0.57),←,
36,"Pettigrew, Michael",23y 126d,72 (35-0-37 48.61%),25 (0.35),←,
15,"Rodan, David",24y 286d,106 (41-0-65 38.68%),86 (0.81),41 (22-0-19 53.66%),43 (1.05)
3,"Salopek, Steven",23y 29d,77 (41-0-36 53.25%),40 (0.52),←,
9,"Surjan, Jacob",22y 340d,60 (33-0-27 55.00%),9 (0.15),←,
6,"Thomson, Adam",21y 334d,28 (15-0-13 53.57%),16 (0.57),←,
1,"Tredrea, Warren",29y 209d,226 (131-2-93 58.41%),484 (2.14),←,
39,"Westhoff, Justin",21y 293d,31 (16-0-15 51.61%),46 (1.48),←,
Totals,Totals,24y 242d,2038 (1106-12-920 54.27%),1736 (0.85),,
C,"Williams, Mark",49y 334d,230 (134-2-94 58.70%),,←,
