Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
41,"Bentley, Greg",20y 55d,12 (6-0-6 50.00%),4 (0.33),←,
7,"Burgoyne, Peter",29y 125d,193 (109-3-81 57.25%),182 (0.94),←,
8,"Burgoyne, Shaun",24y 225d,114 (77-0-37 67.54%),117 (1.03),←,
25,"Cassisi, Domenic",24y 254d,92 (58-1-33 63.59%),38 (0.41),←,
35,"Cornes, Chad",27y 203d,170 (105-1-64 62.06%),133 (0.78),←,
18,"Cornes, Kane",24y 149d,125 (78-1-46 62.80%),55 (0.44),←,
37,"Deluca, Fabian",20y 127d,5 (0-0-5 0.00%),1 (0.20),←,
33,"Ebert, Brett",23y 197d,64 (32-1-31 50.78%),80 (1.25),←,
17,"Gray, Robbie",19y 65d,1 (0-0-1 0.00%),,←,
5,"Lade, Brendon",30y 328d,180 (101-3-76 56.94%),149 (0.83),←,
12,"Lonie, Nathan",24y 91d,91 (32-0-59 35.16%),44 (0.48),27 (12-0-15 44.44%),9 (0.33)
16,"Pearce, Danyle",21y 57d,36 (16-0-20 44.44%),27 (0.75),←,
36,"Pettigrew, Michael",22y 79d,41 (19-0-22 46.34%),22 (0.54),←,
15,"Rodan, David",23y 238d,75 (25-0-50 33.33%),55 (0.73),10 (6-0-4 60.00%),12 (1.20)
3,"Salopek, Steven",21y 347d,55 (30-0-25 54.55%),28 (0.51),←,
9,"Surjan, Jacob",21y 292d,32 (17-0-15 53.13%),7 (0.22),←,
23,"Symes, Brad",22y 88d,17 (7-0-10 41.18%),2 (0.12),←,
28,"Thurstans, Toby",26y 293d,68 (42-1-25 62.50%),50 (0.74),←,
1,"Tredrea, Warren",28y 161d,198 (117-2-79 59.60%),434 (2.19),←,
2,"Wakelin, Darryl",32y 296d,255 (141-2-112 55.69%),12 (0.05),140 (88-1-51 63.21%),4 (0.03)
39,"Westhoff, Justin",20y 245d,1 (0-0-1 0.00%),3 (3.00),←,
24,"White, Damon",23y 291d,46 (23-1-22 51.09%),43 (0.93),←,
Totals,Totals,24y 108d,1871 (1035-16-820 55.32%),1486 (0.79),,
C,"Williams, Mark",48y 286d,199 (118-2-79 59.80%),,←,
