Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",20y 41d,7 (5-0-2 71.43%),3 (0.43),←,
21,"Bradley, Craig",31y 167d,203 (123-2-78 61.08%),154 (0.76),←,
16,"Camporeale, Scott",19y 240d,2 (2-0-0 100.00%),1 (0.50),←,
39,"Christou, Ang",23y 82d,50 (33-1-16 67.00%),11 (0.22),←,
6,"Clape, Matt",25y 315d,31 (23-0-8 74.19%),22 (0.71),2 (2-0-0 100.00%),8 (4.00)
18,"Cook, James",21y 91d,19 (12-0-7 63.16%),27 (1.42),←,
35,"Dean, Peter",30y 30d,187 (116-1-70 62.30%),25 (0.13),←,
12,"Gleeson, Adrian",27y 343d,165 (101-2-62 61.82%),166 (1.01),←,
13,"Hanna, Mil",29y 3d,153 (85-2-66 56.21%),64 (0.42),←,
43,"Koutoufides, Anthony",22y 80d,38 (21-1-16 56.58%),9 (0.24),←,
44,"Madden, Justin",33y 312d,288 (177-2-109 61.81%),182 (0.63),243 (147-2-94 60.91%),162 (0.67)
5,"McKay, Andrew",24y 268d,48 (32-1-15 67.71%),11 (0.23),←,
10,"Mitchell, Barry",29y 122d,205 (93-2-110 45.85%),242 (1.18),22 (15-0-7 68.18%),20 (0.91)
27,"OSullivan, Luke",27y 11d,42 (21-0-21 50.00%),41 (0.98),←,
19,"Pearce, Brad",23y 235d,6 (4-0-2 66.67%),4 (0.67),4 (4-0-0 100.00%),3 (0.75)
7,"Ratten, Brett",23y 271d,74 (41-0-33 55.41%),11 (0.15),←,
14,"Sexton, Michael",24y 34d,84 (49-1-34 58.93%),6 (0.07),←,
1,"Silvagni, Stephen",27y 312d,166 (105-1-60 63.55%),114 (0.69),←,
11,"Spalding, Earl",30y 28d,172 (112-1-59 65.41%),120 (0.70),63 (42-1-20 67.46%),57 (0.90)
32,"Whitehead, Adrian",19y 226d,10 (8-0-2 80.00%),,←,
2,"Williams, Greg",31y 190d,204 (117-1-86 57.60%),170 (0.83),63 (41-1-21 65.87%),42 (0.67)
Totals,Totals,26y 5d,2154 (1280-18-856 59.42%),1383 (0.64),,
C,"Parkin, David",52y 208d,376 (220-2-154 58.78%),,213 (133-2-78 62.91%),
