North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",24y 114d,35 (19-0-16 54.29%),14 (0.40),25 (12-0-13 48.00%),10 (0.40)
18,"Atley, Shaun",25y 256d,164 (85-0-79 51.83%),34 (0.21),←,
50,"Brown, Ben",25y 188d,87 (48-0-39 55.17%),187 (2.15),←,
13,"Clarke, Ryan",20y 344d,31 (13-0-18 41.94%),6 (0.19),←,
10,"Cunnington, Ben",26y 331d,175 (92-0-83 52.57%),72 (0.41),←,
14,"Dumont, Trent",22y 331d,49 (17-0-32 34.69%),17 (0.35),←,
24,"Durdin, Sam",21y 355d,9 (3-0-6 33.33%),1 (0.11),←,
22,"Goldstein, Todd",29y 330d,200 (103-1-96 51.75%),105 (0.52),←,
39,"Hartung, Billy",23y 123d,73 (49-1-23 67.81%),32 (0.44),10 (6-0-4 60.00%),5 (0.50)
4,"Higgins, Shaun",30y 84d,192 (92-1-99 48.18%),200 (1.04),63 (34-0-29 53.97%),72 (1.14)
5,"Jacobs, Ben",26y 138d,87 (44-0-43 50.57%),12 (0.14),61 (39-0-22 63.93%),7 (0.11)
34,"Macmillan, Jamie",26y 246d,127 (67-0-60 52.76%),44 (0.35),←,
11,"McDonald, Luke",23y 107d,84 (45-0-39 53.57%),11 (0.13),←,
12,"Simpkin, Jy",20y 83d,23 (9-0-14 39.13%),16 (0.70),←,
25,"Tarrant, Robbie",29y 32d,114 (56-0-58 49.12%),42 (0.37),←,
16,"Thompson, Scott",32y 18d,210 (102-2-106 49.05%),7 (0.03),←,
28,"Turner, Kayne",22y 147d,46 (25-0-21 54.35%),35 (0.76),←,
30,"Waite, Jarrad",35y 112d,240 (101-4-135 42.92%),367 (1.53),56 (35-0-21 62.50%),115 (2.05)
2,"Williams, Marley",24y 309d,91 (46-0-45 50.55%),9 (0.10),23 (10-0-13 43.48%),3 (0.13)
32,"Wood, Mason",24y 256d,30 (15-0-15 50.00%),40 (1.33),←,
19,"Wright, Sam",27y 316d,120 (69-0-51 57.50%),56 (0.47),←,
7,"Ziebell, Jack",27y 88d,176 (86-0-90 48.86%),113 (0.64),←,
Totals,Totals,25y 362d,2363 (1186-9-1168 50.19%),1420 (0.60),,
C,"Scott, Brad",42y 24d,189 (97-0-92 51.32%),,←,
