Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
6,"Caldwell, Jye",21y 194d,18 (4-0-14 22.22%),4 (0.22),7 (1-0-6 14.29%),3 (0.43)
2,"Draper, Sam",23y 194d,25 (7-0-18 28.00%),4 (0.16),←,
22,"Durham, Sam",20y 275d,10 (5-0-5 50.00%),2 (0.20),←,
35,"Guelfi, Matt",24y 239d,67 (34-1-32 51.49%),15 (0.22),←,
33,"Ham, Brayden",22y 350d,38 (15-0-23 39.47%),9 (0.24),←,
21,"Heppell, Dyson",29y 331d,195 (93-2-100 48.21%),62 (0.32),←,
19,"Hind, Nick",27y 234d,47 (21-0-26 44.68%),21 (0.45),26 (12-0-14 46.15%),4 (0.15)
29,"Kelly, Jake",27y 79d,114 (51-1-62 45.18%),1 (0.01),4 (1-0-3 25.00%),
15,"Laverde, Jayden",25y 363d,73 (32-0-41 43.84%),37 (0.51),←,
37,"Martin, Nic",21y 7d,3 (1-0-2 33.33%),6 (2.00),←,
1,"McGrath, Andrew",23y 312d,97 (48-1-48 50.00%),18 (0.19),←,
3,"Parish, Darcy",24y 259d,120 (50-1-69 42.08%),47 (0.39),←,
16,"Perkins, Archie",20y 15d,25 (12-0-13 48.00%),15 (0.60),←,
34,"Phillips, Andrew",30y 281d,54 (14-0-40 25.93%),20 (0.37),13 (8-0-5 61.54%),5 (0.38)
27,"Redman, Mason",24y 227d,64 (30-1-33 47.66%),9 (0.14),←,
14,"Ridley, Jordan",23y 172d,52 (22-1-29 43.27%),,←,
9,"Shiel, Dylan",29y 32d,183 (79-4-100 44.26%),80 (0.44),48 (20-1-27 42.71%),16 (0.33)
5,"Smith, Devon",28y 325d,178 (68-3-107 39.04%),146 (0.82),69 (30-1-38 44.20%),46 (0.67)
11,"Snelling, Will",24y 247d,43 (20-1-22 47.67%),23 (0.53),42 (19-1-22 46.43%),22 (0.52)
40,"Wanganeen, Tex",18y 182d,3 (1-0-2 33.33%),1 (0.33),←,
45,"Waterman, Alec",25y 234d,15 (9-0-6 60.00%),19 (1.27),←,
20,"Wright, Peter",25y 214d,91 (24-0-67 26.37%),126 (1.38),25 (11-0-14 44.00%),41 (1.64)
30,"Zerk-Thatcher, Brandon",23y 228d,18 (8-1-9 47.22%),,←,
Totals,Totals,24y 265d,1533 (648-17-868 42.27%),665 (0.43),,
C,"Caracella, Blake",45y 26d,1 (1-0-0 100.00%),,←,
