Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
44,"Bellchambers, Tom",21y 344d,24 (7-1-16 31.25%),8 (0.33),←,
45,"Crameri, Stewart",22y 312d,15 (5-1-9 36.67%),21 (1.40),←,
31,"Fletcher, Dustin",36y 42d,339 (199-5-135 59.44%),68 (0.20),←,
34,"Hardingham, Kyle",22y 290d,18 (7-1-10 41.67%),9 (0.50),←,
21,"Heppell, Dyson",19y 35d,12 (5-1-6 45.83%),,←,
43,"Hibberd, Michael",21y 166d,6 (2-0-4 33.33%),1 (0.17),←,
39,"Hocking, Heath",23y 173d,54 (22-2-30 42.59%),19 (0.35),←,
26,"Hooker, Cale",22y 248d,48 (16-1-31 34.38%),5 (0.10),←,
40,"Howlett, Ben",22y 240d,27 (10-1-16 38.89%),11 (0.41),←,
18,"Hurley, Michael",21y 17d,38 (13-2-23 36.84%),35 (0.92),←,
7,"Jetta, Leroy",22y 347d,51 (23-1-27 46.08%),35 (0.69),←,
14,"Lonergan, Sam",24y 84d,64 (26-2-36 42.19%),33 (0.52),←,
10,"McVeigh, Mark",30y 143d,218 (102-4-112 47.71%),103 (0.47),←,
17,"Melksham, Jake",19y 293d,26 (8-1-17 32.69%),9 (0.35),←,
6,"Monfries, Angus",24y 150d,121 (43-3-75 36.78%),134 (1.11),←,
23,"Myers, David",21y 353d,29 (12-0-17 41.38%),6 (0.21),←,
16,"Pears, Tayte",21y 86d,39 (13-1-25 34.62%),3 (0.08),←,
9,"Prismall, Brent",24y 339d,55 (29-3-23 55.45%),24 (0.44),30 (11-2-17 40.00%),9 (0.30)
30,"Ryder, Paddy",23y 96d,106 (41-3-62 40.09%),60 (0.57),←,
5,"Stanton, Brent",25y 48d,151 (55-3-93 37.42%),94 (0.62),←,
4,"Watson, Jobe",26y 130d,125 (49-3-73 40.40%),57 (0.46),←,
11,"Zaharakis, David",21y 117d,42 (17-1-24 41.67%),45 (1.07),←,
Totals,Totals,23y 234d,1608 (704-40-864 43.78%),780 (0.49),,
C,"Hird, James",38y 134d,12 (5-1-6 45.83%),,←,
