Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Carroll, Jack",15,8,4,19,1,,,1.0,,5.0,4.0,1.0,,,,5.0,15.0,,1.0,,,3.0,68.0
5,"Cerra, Adam",12,5,14,26,1,,,3.0,,8.0,6.0,5.0,1.0,3.0,,9.0,17.0,,1.0,,,1.0,75.0
46 ↑,"Cottrell, Matthew",2,2,1,3,,,,,,,,,,,,,3.0,,,,,,22.0
9,"Cripps, Patrick",13,4,22,35,1,2.0,2.0,4.0,2.0,5.0,10.0,2.0,4.0,,3.0,18.0,16.0,1.0,3.0,,,,84.0
30,"Curnow, Charlie",10,6,2,12,3,4.0,,,,,,1.0,1.0,,,7.0,6.0,3.0,4.0,3.0,,,94.0
12,"De Koning, Tom",6,2,4,10,,,20.0,4.0,1.0,,2.0,5.0,2.0,2.0,,5.0,4.0,,,2.0,,,73.0
15,"Docherty, Sam",20,4,13,33,,,,2.0,2.0,8.0,1.0,6.0,,2.0,,6.0,22.0,1.0,,3.0,2.0,,87.0
19,"Durdin, Corey",8,1,3,11,,,,4.0,,1.0,1.0,2.0,1.0,,,4.0,5.0,,,3.0,,1.0,72.0
25,"Fisher, Zac",16,5,5,21,,,,2.0,2.0,4.0,,4.0,1.0,1.0,,3.0,20.0,,,,,2.0,86.0
7,"Kennedy, Matthew",10,5,14,24,,1.0,,5.0,1.0,5.0,11.0,,2.0,,,14.0,10.0,,1.0,3.0,,1.0,73.0
21,"Martin, Jack",7,6,6,13,2,2.0,,3.0,,,,2.0,1.0,1.0,,8.0,5.0,2.0,2.0,2.0,,,75.0
10,"McKay, Harry",13,11,2,15,4,2.0,3.0,1.0,,2.0,2.0,4.0,1.0,,2.0,9.0,7.0,4.0,4.0,,,,90.0
24,"Newman, Nic",13,5,5,18,,,,2.0,4.0,1.0,,,2.0,,,6.0,11.0,,,1.0,,,81.0
32,"Newnes, Jack",13,10,9,22,1,,,2.0,1.0,2.0,1.0,2.0,,,,7.0,16.0,1.0,1.0,1.0,2.0,1.0,89.0
4,"OBrien, Lochie",9,4,6,15,,,,1.0,1.0,3.0,,2.0,2.0,,,4.0,12.0,,,,,1.0,80.0
44,"Owies, Matthew",4,2,1,5,2,,,8.0,,,,,,,,2.0,3.0,,,,,,77.0
20,"Plowman, Lachie",6,4,7,13,,,,4.0,3.0,1.0,1.0,1.0,1.0,,,5.0,8.0,,,4.0,,,90.0
42,"Saad, Adam",14,6,11,25,,,,3.0,3.0,6.0,,2.0,2.0,,,6.0,17.0,,,6.0,3.0,1.0,76.0
1,"Silvagni, Jack",6,4,7,13,,,5.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,,3.0,9.0,,,,,,79.0
13 ↓,"Stocker, Liam",3,1,4,7,,,,1.0,2.0,,,3.0,,1.0,,1.0,5.0,,,3.0,,,52.0
18,"Walsh, Sam",15,4,14,29,1,,,2.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,9.0,21.0,,,1.0,,2.0,86.0
23,"Weitering, Jacob",9,4,1,10,1,,,,5.0,2.0,,6.0,2.0,4.0,,2.0,8.0,,,7.0,,,91.0
33,"Young, Lewis",10,8,2,12,,,,1.0,2.0,,,1.0,1.0,1.0,,3.0,9.0,1.0,,9.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,234,111,157,391,17,12.0,30.0,56.0,31.0,60.0,45.0,53.0,27.0,18.0,6.0,136.0,249.0,13.0,17.0,48.0,7.0,13.0,
Opposition,Opposition,191,77,100,291,10,4.0,56.0,48.0,42.0,42.0,35.0,64.0,18.0,27.0,,130.0,155.0,15.0,8.0,45.0,3.0,7.0,
