Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",23y 94d,65 (14-1-50 22.31%),46 (0.71),←,
15,"Anderson, Noah",20y 87d,26 (8-1-17 32.69%),4 (0.15),←,
2,"Atkins, Rory",26y 307d,102 (62-1-39 61.27%),48 (0.47),1 (0-0-1 0.00%),1 (1.00)
10,"Ballard, Charlie",21y 296d,56 (12-1-43 22.32%),1 (0.02),←,
3,"Bowes, Jack",23y 109d,68 (16-1-51 24.26%),13 (0.19),←,
29,"Burgess, Chris",25y 170d,21 (5-0-16 23.81%),8 (0.38),←,
25,"Collins, Sam",26y 334d,49 (14-1-34 29.59%),,35 (11-1-23 32.86%),
19,"Corbett, Josh",25y 22d,21 (3-1-17 16.67%),17 (0.81),←,
4,"Ellis, Brandon",27y 285d,201 (116-2-83 58.21%),66 (0.33),25 (7-1-17 30.00%),8 (0.32)
50,"Farrar, Jy",24y 159d,6 (2-0-4 33.33%),1 (0.17),←,
26,"Flanders, Sam",19y 295d,11 (3-1-7 31.82%),3 (0.27),←,
46,"Graham, Caleb",20y 245d,16 (3-0-13 18.75%),,←,
1,"Greenwood, Hugh",29y 70d,77 (38-2-37 50.65%),43 (0.56),26 (8-1-17 32.69%),7 (0.27)
34,"King, Ben",20y 312d,40 (8-1-31 21.25%),67 (1.67),←,
23,"Lemmens, Sean",26y 194d,101 (26-2-73 26.73%),25 (0.25),←,
13,"Lukosius, Jack",20y 279d,47 (11-1-35 24.47%),8 (0.17),←,
44,"Macpherson, Darcy",23y 198d,57 (12-0-45 21.05%),26 (0.46),←,
17,"Markov, Oleg",25y 7d,32 (15-0-17 46.88%),4 (0.13),9 (3-0-6 33.33%),1 (0.11)
27,"Powell, Wil",21y 262d,44 (12-1-31 28.41%),11 (0.25),←,
22,"Rankine, Izak",21y 22d,21 (5-1-15 26.19%),21 (1.00),←,
41,"Rosas, Malcolm",19y 322d,1 (0-0-1 0.00%),,←,
24,"Swallow, David",28y 177d,163 (41-1-121 25.46%),76 (0.47),←,
14,"Weller, Lachie",25y 81d,112 (28-1-83 25.45%),41 (0.37),65 (14-1-50 22.31%),24 (0.37)
Totals,Totals,23y 299d,1337 (454-20-863 33.96%),529 (0.40),,
C,"Dew, Stuart",41y 270d,70 (15-1-54 22.14%),,←,
