North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Ahern, Paul",13,4,9,22,2,,,3.0,3.0,6.0,3.0,6.0,1.0,2.0,,7.0,15.0,,1.0,,1.0,,60.0
3,"Anderson, Jed",7,3,13,20,,,,8.0,,2.0,4.0,3.0,2.0,,,9.0,10.0,,,1.0,,1.0,69.0
18,"Atley, Shaun",6,1,7,13,,2.0,,4.0,,3.0,1.0,,1.0,,,7.0,7.0,,,1.0,5.0,,83.0
50,"Brown, Ben",8,4,4,12,4,2.0,,1.0,,1.0,1.0,2.0,2.0,1.0,,6.0,6.0,,2.0,,,,100.0
13,"Clarke, Ryan",15,6,12,27,1,,,,1.0,4.0,2.0,2.0,,,,6.0,19.0,,,2.0,,,77.0
10,"Cunnington, Ben",10,6,20,30,,,,6.0,,6.0,5.0,2.0,2.0,,,17.0,13.0,,,2.0,,,82.0
1,"Daw, Majak",6,5,7,13,2,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,5.0,8.0,2.0,1.0,4.0,3.0,,84.0
14,"Dumont, Trent",10,8,13,23,,,,7.0,1.0,3.0,1.0,3.0,,1.0,,4.0,18.0,1.0,,,,1.0,80.0
22,"Goldstein, Todd",13,4,7,20,1,,36.0,6.0,,4.0,5.0,1.0,4.0,1.0,1.0,8.0,12.0,,,2.0,,,87.0
4,"Higgins, Shaun",7,,19,26,1,,,2.0,,4.0,6.0,2.0,2.0,,2.0,11.0,15.0,,,,,2.0,87.0
8,"Hrovat, Nathan",3,1,9,12,,,,1.0,1.0,1.0,,2.0,,,,4.0,8.0,1.0,,,,,75.0
5,"Jacobs, Ben",11,3,15,26,1,1.0,,4.0,,2.0,4.0,3.0,,,,8.0,16.0,,,,1.0,2.0,82.0
34,"Macmillan, Jamie",15,8,4,19,,,,5.0,2.0,5.0,,8.0,2.0,5.0,,2.0,17.0,,,5.0,1.0,1.0,93.0
11,"McDonald, Luke",14,7,12,26,,1.0,,4.0,1.0,6.0,,2.0,,,,1.0,24.0,1.0,,1.0,1.0,,86.0
12,"Simpkin, Jy",4,3,9,13,,,,,,1.0,3.0,1.0,1.0,1.0,,8.0,6.0,,1.0,,,2.0,75.0
25,"Tarrant, Robbie",14,10,12,26,,,,1.0,3.0,4.0,,1.0,1.0,,,6.0,20.0,,,1.0,,,82.0
16,"Thompson, Scott",18,9,13,31,,,,3.0,4.0,,,4.0,2.0,,3.0,10.0,22.0,,,7.0,2.0,,95.0
28,"Turner, Kayne",8,4,6,14,1,,,3.0,1.0,3.0,,3.0,,,,3.0,11.0,,,1.0,,,82.0
2,"Williams, Marley",10,3,8,18,,,,7.0,1.0,2.0,,2.0,3.0,1.0,,6.0,13.0,,,,1.0,,84.0
19,"Wright, Sam",10,8,12,22,,,,1.0,4.0,1.0,1.0,3.0,,1.0,,3.0,19.0,1.0,,2.0,1.0,,86.0
7,"Ziebell, Jack",10,4,8,18,1,2.0,,4.0,,2.0,,6.0,2.0,3.0,,9.0,10.0,1.0,3.0,2.0,,,94.0
44,"Zurhaar, Cameron",2,,7,9,,1.0,1.0,3.0,,2.0,,2.0,1.0,1.0,,5.0,4.0,,,1.0,,,56.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,101,226,440,14,11.0,38.0,74.0,23.0,63.0,37.0,59.0,27.0,17.0,6.0,145.0,293.0,7.0,8.0,32.0,16.0,9.0,
Opposition,Opposition,181,83,169,350,8,10.0,45.0,60.0,46.0,37.0,38.0,76.0,17.0,27.0,,134.0,214.0,11.0,8.0,46.0,3.0,5.0,
