St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Ackland, Cain",8,6.0,2.0,10,1.0,2.0,5.0,,,2.0,1.0,3.0,1.0,2.0,,4,7.0,1.0,1.0,2.0,,,60.0
10,"Baker, Steven",12,3.0,5.0,17,,,,3.0,1.0,1.0,,1.0,2.0,,,6,11.0,,,3.0,,,87.0
14,"Ball, Luke",11,10.0,9.0,20,,,,7.0,1.0,2.0,,4.0,,,,6,14.0,1.0,2.0,1.0,5.0,,83.0
27,"Blake, Jason",10,9.0,8.0,18,,,7.0,1.0,,3.0,1.0,8.0,,5.0,,3,15.0,1.0,,3.0,3.0,1.0,64.0
26,"Dal Santo, Nick",15,5.0,11.0,26,,,,4.0,2.0,4.0,1.0,3.0,,1.0,,7,19.0,,,2.0,5.0,,94.0
22,"Fiora, Aaron",6,5.0,5.0,11,,1.0,,3.0,2.0,2.0,,1.0,1.0,,,2,9.0,,,3.0,3.0,,76.0
25,"Fisher, Sam",16,10.0,4.0,20,,,,2.0,6.0,3.0,,4.0,,,,2,18.0,1.0,,10.0,10.0,,96.0
9,"Gehrig, Fraser",2,2.0,1.0,3,1.0,,,,,,,,,,,3,1.0,1.0,2.0,1.0,,,84.0
18,"Goddard, Brendon",24,15.0,5.0,29,1.0,,1.0,,7.0,3.0,,1.0,,,,4,25.0,,,1.0,3.0,,100.0
15,"Gram, Jason",12,3.0,11.0,23,1.0,,,,4.0,6.0,1.0,2.0,,,,4,18.0,,,2.0,9.0,1.0,100.0
2,"Hamill, Aaron",1,,,1,,,,,,1.0,,,,,,1,,,,,,,8.0
35,"Harvey, Robert",8,3.0,5.0,13,,,,6.0,2.0,1.0,,1.0,1.0,1.0,,5,8.0,,,1.0,,1.0,94.0
7,"Hayes, Lenny",14,8.0,11.0,25,,,,10.0,3.0,3.0,5.0,2.0,1.0,,,10,15.0,,,3.0,1.0,,99.0
8,"Hudghton, Max",7,7.0,4.0,11,,,,2.0,2.0,2.0,1.0,2.0,,,,4,7.0,2.0,,9.0,,,100.0
31,"Maguire, Matt",6,5.0,7.0,13,1.0,,,2.0,,2.0,,1.0,,1.0,,6,7.0,1.0,1.0,3.0,,,91.0
32,"McQualter, Andrew",6,6.0,6.0,12,,,,3.0,1.0,1.0,1.0,1.0,,1.0,,4,8.0,,,2.0,,,70.0
11,"Montagna, Leigh",13,6.0,5.0,18,,1.0,,1.0,1.0,7.0,1.0,1.0,,,,2,15.0,,1.0,1.0,6.0,,78.0
20,"Murray, Allan",1,,4.0,5,,,,2.0,,,1.0,1.0,,,,3,2.0,,,2.0,,,48.0
12,"Riewoldt, Nick",13,6.0,3.0,16,3.0,2.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,9,7.0,3.0,4.0,3.0,1.0,,100.0
40,"Schwarze, Troy",7,5.0,1.0,8,1.0,1.0,,4.0,2.0,2.0,,1.0,,1.0,,3,5.0,2.0,1.0,4.0,1.0,,94.0
4,"Thompson, Andrew",4,3.0,3.0,7,,2.0,,3.0,1.0,,,1.0,,1.0,,2,5.0,,1.0,3.0,,1.0,75.0
13,"Voss, Brett",14,7.0,11.0,25,,1.0,,2.0,4.0,1.0,1.0,4.0,,,,7,17.0,1.0,,4.0,,,100.0
Totals,Totals,210,124.0,121.0,331,9.0,10.0,13.0,56.0,41.0,47.0,15.0,43.0,8.0,14.0,,97,233.0,14.0,13.0,63.0,47.0,4.0,
Opposition,Opposition,219,122.0,151.0,370,12.0,10.0,35.0,39.0,37.0,50.0,37.0,38.0,14.0,8.0,6.0,125,246.0,7.0,16.0,56.0,24.0,10.0,
