Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",29y 221d,136 (78-0-58 57.35%),5 (0.04),72 (49-0-23 68.06%),
14,"Bergman, Miles",22y 178d,62 (41-0-21 66.13%),18 (0.29),←,
7,"Burgoyne, Jase",20y 273d,17 (8-0-9 47.06%),2 (0.12),←,
3,"Burton, Ryan",27y 73d,144 (87-1-56 60.76%),21 (0.15),97 (62-0-35 63.92%),16 (0.16)
9,"Butters, Zak",23y 218d,98 (61-0-37 62.24%),57 (0.58),←,
33,"Byrne-Jones, Darcy",28y 206d,178 (107-0-71 60.11%),34 (0.19),←,
22,"Dixon, Charlie",33y 203d,208 (109-1-98 52.64%),341 (1.64),143 (90-0-53 62.94%),247 (1.73)
28,"Drew, Willem",25y 195d,86 (54-0-32 62.79%),18 (0.21),←,
6,"Farrell, Kane",25y 27d,76 (48-0-28 63.16%),42 (0.55),←,
19,"Georgiades, Mitch",22y 198d,51 (33-0-18 64.71%),69 (1.35),←,
18,"Horne-Francis, Jason",20y 297d,44 (22-0-22 50.00%),23 (0.52),27 (20-0-7 74.07%),19 (0.70)
5,"Houston, Dan",26y 337d,151 (96-0-55 63.58%),36 (0.24),←,
34,"Jones, Lachie",22y 4d,40 (23-0-17 57.50%),6 (0.15),←,
4,"Marshall, Todd",25y 188d,102 (68-0-34 66.67%),145 (1.42),←,
41,"McEntee, Jed",23y 58d,36 (23-0-13 63.89%),21 (0.58),←,
44,"Mead, Jackson",22y 196d,23 (13-0-10 56.52%),4 (0.17),←,
2,"Powell-Pepper, Sam",26y 96d,140 (87-0-53 62.14%),103 (0.74),←,
27,"Ratugolea, Esava",25y 264d,80 (53-1-26 66.88%),38 (0.47),5 (4-0-1 80.00%),
15,"Rioli, Willie",28y 314d,75 (48-0-27 64.00%),98 (1.31),24 (17-0-7 70.83%),38 (1.58)
1,"Rozee, Connor",24y 82d,111 (70-0-41 63.06%),104 (0.94),←,
13,"Soldo, Ivan",27y 365d,62 (41-2-19 67.74%),27 (0.44),5 (4-0-1 80.00%),4 (0.80)
16,"Wines, Ollie",29y 189d,232 (138-0-94 59.48%),93 (0.40),←,
25,"Zerk-Thatcher, Brandon",25y 232d,56 (28-1-27 50.89%),,5 (4-0-1 80.00%),
Totals,Totals,25y 208d,2208 (1336-6-866 60.51%),1305 (0.59),,
C,"Hinkley, Ken",57y 196d,253 (152-0-101 60.08%),,←,
