Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
11,"Blair, Jarryd",25y 103d,117 (78-1-38 67.09%),91 (0.78),←,
16,"Brown, Nathan",26y 221d,109 (67-1-41 61.93%),7 (0.06),←,
25,"Crisp, Jack",21y 297d,34 (15-0-19 44.12%),23 (0.68),16 (8-0-8 50.00%),13 (0.81)
35,"de Goey, Jordan",19y 133d,11 (5-0-6 45.45%),5 (0.45),←,
1,"Fasolo, Alex",23y 48d,63 (41-0-22 65.08%),67 (1.06),←,
45,"Frost, Jack",23y 151d,40 (20-0-20 50.00%),,←,
6,"Goldsack, Tyson",28y 65d,137 (88-0-49 64.23%),48 (0.35),←,
19,"Greenwood, Levi",26y 157d,76 (40-1-35 53.29%),27 (0.36),2 (0-0-2 0.00%),1 (0.50)
4,"Grundy, Brodie",21y 102d,35 (19-0-16 54.29%),11 (0.31),←,
7,"Kennedy, Ben",21y 145d,24 (12-0-12 50.00%),13 (0.54),←,
8,"Langdon, Tom",21y 47d,35 (18-0-17 51.43%),,←,
37,"Maynard, Brayden",18y 309d,4 (0-0-4 0.00%),,←,
30,"Moore, Darcy",19y 182d,3 (0-0-3 0.00%),5 (1.67),←,
43,"Oxley, Adam",22y 267d,18 (10-0-8 55.56%),5 (0.28),←,
10,"Pendlebury, Scott",27y 200d,208 (133-2-73 64.42%),138 (0.66),←,
22,"Sidebottom, Steele",24y 205d,137 (93-2-42 68.61%),104 (0.76),←,
36,"Swan, Dane",31y 151d,252 (154-2-96 61.51%),204 (0.81),←,
34,"Toovey, Alan",28y 125d,146 (96-2-48 66.44%),9 (0.06),←,
18,"Varcoe, Travis",27y 107d,154 (122-0-32 79.22%),137 (0.89),16 (8-0-8 50.00%),7 (0.44)
9,"White, Jesse",27y 198d,105 (53-2-50 51.43%),116 (1.10),34 (18-0-16 52.94%),43 (1.26)
26,"Williams, Marley",22y 4d,52 (29-0-23 55.77%),5 (0.10),←,
15,"Witts, Jarrod",22y 316d,37 (18-0-19 48.65%),17 (0.46),←,
Totals,Totals,24y 44d,1797 (1111-13-673 61.83%),1032 (0.57),,
C,"Buckley, Nathan",43y,86 (50-0-36 58.14%),,←,
