Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
43,"Answerth, Noah",19y 264d,1 (1-0-0 100.00%),,←,
7,"Berry, Jarrod",21y 81d,43 (12-0-31 27.91%),22 (0.51),←,
23,"Cameron, Charlie",24y 296d,90 (52-1-37 58.33%),114 (1.27),17 (5-0-12 29.41%),27 (1.59)
26,"Cutler, Tom",24y 66d,64 (17-0-47 26.56%),31 (0.48),←,
27,"Gardiner, Darcy",23y 217d,88 (24-0-64 27.27%),4 (0.05),←,
30,"Hipwood, Eric",21y 226d,58 (16-0-42 27.59%),88 (1.52),←,
2,"Hodge, Luke",34y 316d,330 (188-2-140 57.27%),194 (0.59),25 (8-0-17 32.00%),1 (0.04)
35,"Lester, Ryan",26y 244d,118 (35-0-83 29.66%),45 (0.38),←,
17,"Lyons, Jarryd",26y 279d,98 (48-0-50 48.98%),51 (0.52),6 (4-0-2 66.67%),2 (0.33)
12,"Martin, Stefan",32y 161d,164 (41-1-122 25.30%),42 (0.26),107 (27-0-80 25.23%),19 (0.18)
11,"McCarthy, Lincoln",25y 187d,35 (27-0-8 77.14%),35 (1.00),6 (4-0-2 66.67%),10 (1.67)
6,"McCluggage, Hugh",21y 55d,46 (13-0-33 28.26%),26 (0.57),←,
46,"McInerney, Oscar",24y 291d,22 (8-0-14 36.36%),18 (0.82),←,
25,"McStay, Daniel",23y 307d,85 (22-0-63 25.88%),58 (0.68),←,
9,"Neale, Lachie",25y 338d,141 (69-0-72 48.94%),70 (0.50),6 (4-0-2 66.67%),3 (0.50)
16,"Rayner, Cam",19y 188d,28 (9-0-19 32.14%),30 (1.07),←,
10,"Rich, Daniel",28y 324d,189 (61-1-127 32.54%),103 (0.54),←,
5,"Robinson, Mitch",29y 324d,174 (68-1-105 39.37%),95 (0.55),74 (17-0-57 22.97%),37 (0.50)
28,"Taylor, Lewis",24y 69d,108 (24-0-84 22.22%),86 (0.80),←,
14,"Walker, Josh",26y 166d,80 (33-1-46 41.88%),69 (0.86),47 (14-0-33 29.79%),34 (0.72)
29,"Witherden, Alex",20y 229d,36 (11-0-25 30.56%),4 (0.11),←,
15,"Zorko, Dayne",30y 77d,150 (46-0-104 30.67%),162 (1.08),←,
Totals,Totals,25y 114d,2148 (825-7-1316 38.41%),1347 (0.63),,
C,"Fagan, Chris",57y 308d,50 (14-0-36 28.00%),,←,
