Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",11,1,4,15,,,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,,9.0,6.0,,,1.0,,,94.0
27,"Ball, Jason",3,2,5,8,,,10.0,,,3.0,3.0,1.0,2.0,1.0,,4.0,4.0,1.0,,1.0,,,46.0
21,"Barry, Leo",13,10,5,18,,,,4.0,3.0,,,1.0,3.0,,1.0,8.0,11.0,2.0,,1.0,,,100.0
42,"Bevan, Paul",2,1,1,3,,,,,,,,,1.0,,,1.0,2.0,,,,,,29.0
6,"Bolton, Craig",11,7,4,15,,,,2.0,4.0,,2.0,1.0,,1.0,,7.0,9.0,2.0,,2.0,1.0,,100.0
32,"Buchanan, Amon",11,7,7,18,,1.0,,,2.0,5.0,1.0,3.0,,2.0,,2.0,18.0,,1.0,1.0,2.0,,73.0
28,"Crouch, Jared",13,3,1,14,,,,2.0,4.0,5.0,1.0,2.0,,1.0,,5.0,7.0,,,3.0,,,100.0
2,"Davis, Nick",12,7,3,15,2,,,3.0,1.0,2.0,,2.0,1.0,1.0,,3.0,10.0,,2.0,,,1.0,77.0
26,"Dempster, Sean",11,8,3,14,,,,3.0,12.0,,,4.0,1.0,2.0,,3.0,10.0,,,7.0,2.0,,100.0
37,"Goodes, Adam",14,5,4,18,2,,2.0,6.0,1.0,4.0,3.0,4.0,2.0,2.0,,8.0,10.0,,,1.0,,2.0,89.0
1,"Hall, Barry",13,8,3,16,3,2.0,1.0,2.0,,4.0,,4.0,2.0,4.0,,8.0,7.0,2.0,4.0,3.0,,,100.0
16,"Jolly, Darren",3,1,1,4,,1.0,15.0,,1.0,1.0,,2.0,,1.0,,1.0,3.0,,1.0,4.0,,,49.0
17,"Kennelly, Tadhg",9,6,4,13,,,,4.0,5.0,1.0,,2.0,,2.0,,3.0,10.0,1.0,,2.0,1.0,,100.0
31,"Kirk, Brett",13,3,13,26,,,,4.0,1.0,2.0,8.0,4.0,,4.0,2.0,13.0,13.0,,,1.0,,,94.0
40,"Malceski, Nick",4,1,2,6,,,,1.0,,3.0,,1.0,,1.0,,1.0,5.0,,,3.0,,1.0,48.0
4,"Mathews, Ben",7,4,9,16,1,,,2.0,3.0,,,3.0,,2.0,,4.0,12.0,,1.0,,,,95.0
3,"McVeigh, Jarrad",4,4,6,10,,2.0,,,,1.0,2.0,1.0,,1.0,,4.0,6.0,,2.0,1.0,,,81.0
5,"OKeefe, Ryan",14,7,,14,1,,,3.0,1.0,4.0,,2.0,1.0,1.0,,6.0,9.0,2.0,1.0,,,1.0,91.0
19,"OLoughlin, Michael",9,4,2,11,2,2.0,,,,1.0,1.0,3.0,1.0,3.0,,6.0,5.0,,2.0,,,,100.0
30,"Roberts-Thomson, Lewis",1,,7,8,,,,5.0,1.0,,,,3.0,,,8.0,1.0,,,2.0,,,95.0
22,"Saddington, Jason",5,3,4,9,,,,3.0,,1.0,2.0,,,,,5.0,4.0,,,2.0,,,50.0
10,"Williams, Paul",17,7,8,25,,,,4.0,3.0,4.0,4.0,4.0,1.0,,,11.0,13.0,1.0,,,,1.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,99,96,296,11,11.0,29.0,49.0,43.0,44.0,31.0,46.0,19.0,30.0,3.0,120.0,175.0,11.0,14.0,35.0,6.0,6.0,
Opposition,Opposition,193,82,128,321,10,16.0,27.0,42.0,33.0,55.0,30.0,40.0,30.0,19.0,3.0,130.0,190.0,5.0,13.0,55.0,11.0,8.0,
