Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",24y 20d,42 (23-0-19 54.76%),63 (1.50),←,
21,"Barlow, Michael",23y 230d,18 (10-0-8 55.56%),17 (0.94),←,
26,"Bradley, Kepler",25y 265d,98 (31-1-66 32.14%),70 (0.71),49 (18-0-31 36.73%),56 (1.14)
6,"Broughton, Greg",24y 310d,49 (21-0-28 42.86%),9 (0.18),←,
30,"Clarke, Zac",21y 130d,17 (5-0-12 29.41%),4 (0.24),←,
41,"Duffield, Paul",26y 181d,87 (38-0-49 43.68%),21 (0.24),←,
7,"Fyfe, Nat",19y 321d,36 (20-0-16 55.56%),29 (0.81),←,
14,"Grover, Antoni",31y 147d,198 (86-0-112 43.43%),27 (0.14),←,
32,"Hill, Stephen",21y 96d,63 (29-0-34 46.03%),42 (0.67),←,
19,"Hinkley, Clayton",22y 165d,18 (6-0-12 33.33%),5 (0.28),←,
5,"Ibbotson, Garrick",23y 143d,76 (29-0-47 38.16%),19 (0.25),←,
37,"Johnson, Michael",26y 289d,121 (60-0-61 49.59%),49 (0.40),←,
34,"Lower, Nick",24y 43d,37 (15-0-22 40.54%),7 (0.19),17 (8-0-9 47.06%),7 (0.41)
23,"Mayne, Chris",22y 276d,54 (27-0-27 50.00%),60 (1.11),←,
18,"McPharlin, Luke",29y 247d,185 (91-0-94 49.19%),113 (0.61),173 (83-0-90 47.98%),110 (0.64)
9,"McPhee, Adam",28y 303d,201 (84-1-116 42.04%),110 (0.55),59 (25-0-34 42.37%),27 (0.46)
13,"Mzungu, Tendai",25y 158d,10 (4-0-6 40.00%),7 (0.70),←,
29,"Pavlich, Matthew",29y 217d,254 (112-0-142 44.09%),488 (1.92),←,
46,"Pearce, Clancee",20y 286d,23 (8-0-15 34.78%),13 (0.57),←,
24,"Roberton, Dylan",20y 45d,27 (15-0-12 55.56%),4 (0.15),←,
36,"Silvagni, Alex",23y 310d,21 (13-0-8 61.90%),4 (0.19),←,
8,"Suban, Nick",21y 88d,44 (17-0-27 38.64%),15 (0.34),←,
Totals,Totals,24y 161d,1679 (744-2-933 44.31%),1176 (0.70),,
C,"Harvey, Mark",46y 55d,93 (39-0-54 41.94%),,←,
