Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",8,3,3,11,1,,,1.0,2.0,1.0,,1.0,1.0,1.0,,7.0,4.0,1.0,,3.0,,1.0,100.0
27,"Baird, John",7,2,2,9,,,,,3.0,,,2.0,,,,4.0,4.0,,,4.0,,,64.0
16,"Brown, Leigh",9,6,5,14,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,6.0,8.0,,,5.0,,1.0,80.0
22,"Burton, Matthew",1,2,3,4,,,8.0,1.0,1.0,,1.0,,,,,1.0,3.0,,,,,,43.0
43,"Clayton, Jeremy",5,3,5,10,1,,,2.0,,2.0,3.0,,,,,7.0,3.0,1.0,,,,,88.0
2,"Colbert, Leigh",9,6,5,14,,,,,4.0,,,1.0,1.0,,,3.0,11.0,1.0,,4.0,,,79.0
6,"Grant, Shannon",18,10,7,25,2,3.0,,2.0,1.0,4.0,,7.0,3.0,2.0,1.0,8.0,18.0,1.0,3.0,2.0,1.0,,100.0
4,"Harris, Daniel",3,1,4,7,,,,2.0,,1.0,2.0,1.0,,1.0,,6.0,1.0,1.0,,,,,41.0
29,"Harvey, Brent",9,4,4,13,2,,,,3.0,3.0,,2.0,,,,3.0,10.0,1.0,1.0,1.0,2.0,1.0,88.0
21,"Jones, Corey",14,4,2,16,1,2.0,1.0,2.0,,5.0,2.0,1.0,1.0,,,7.0,9.0,,1.0,2.0,,2.0,86.0
34,"King, David",18,4,,18,2,,,2.0,2.0,4.0,4.0,2.0,1.0,1.0,,7.0,9.0,,1.0,1.0,3.0,,87.0
35,"Makepeace, Troy",11,6,4,15,,1.0,,4.0,4.0,2.0,,4.0,1.0,,,3.0,10.0,,1.0,2.0,2.0,,100.0
32,"Morrell, Digby",1,,2,3,,,2.0,1.0,,2.0,1.0,,,,,1.0,2.0,,,2.0,,,42.0
19,"Motlop, Daniel",5,2,7,12,,,1.0,4.0,2.0,1.0,1.0,1.0,,,,6.0,6.0,,,2.0,,,92.0
20,"Petrie, Drew",7,5,,7,1,1.0,,3.0,,4.0,,,,,,4.0,3.0,3.0,2.0,4.0,,,91.0
17,"Porter, Mark",3,,1,4,,,15.0,,,1.0,2.0,2.0,1.0,2.0,,3.0,1.0,,,1.0,,,57.0
3,"Rawlings, Brady",5,,5,10,,,,2.0,,,,1.0,,,,3.0,7.0,,,3.0,,,100.0
7,"Simpson, Adam",14,8,12,26,1,,2.0,1.0,1.0,5.0,10.0,2.0,2.0,1.0,,16.0,8.0,2.0,,1.0,1.0,1.0,100.0
9,"Sinclair, Jess",19,8,2,21,1,,,1.0,5.0,,2.0,3.0,,2.0,,5.0,18.0,,,,4.0,,98.0
10,"Stevens, Anthony",9,5,3,12,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,2.0,10.0,,1.0,1.0,,,70.0
36,"Watt, Shannon",4,3,4,8,,,,,1.0,,,1.0,,1.0,,2.0,6.0,,,12.0,,,100.0
8,"Wells, Daniel",15,8,3,18,1,,2.0,,,2.0,,1.0,,1.0,,3.0,14.0,,1.0,1.0,5.0,1.0,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,90,83,277,14,12.0,32.0,29.0,32.0,39.0,30.0,34.0,11.0,14.0,1.0,107.0,165.0,11.0,11.0,51.0,18.0,7.0,
Opposition,Opposition,199,99,132,331,16,14.0,28.0,30.0,25.0,53.0,33.0,36.0,14.0,11.0,5.0,109.0,217.0,10.0,21.0,37.0,11.0,12.0,
