Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
6,"Bate, Matthew",19y 320d,16 (10-0-6 62.50%),9 (0.56),←,
21,"Bell, Daniel",21y 361d,30 (17-1-12 58.33%),,←,
25,"Brown, Nathan",30y 238d,128 (62-0-66 48.44%),33 (0.26),←,
32,"Bruce, Cameron",27y 191d,148 (75-1-72 51.01%),174 (1.18),←,
41,"Carroll, Nathan",26y 171d,43 (18-1-24 43.02%),1 (0.02),←,
36,"Davey, Aaron",23y 303d,66 (38-1-27 58.33%),95 (1.44),←,
30,"Godfrey, Simon",26y 173d,89 (43-1-45 48.88%),18 (0.20),←,
18,"Green, Brad",26y 27d,150 (77-1-72 51.67%),195 (1.30),←,
40,"Jamar, Mark",23y 243d,44 (21-1-22 48.86%),15 (0.34),←,
17,"Johnson, Chris",21y 74d,15 (6-0-9 40.00%),,←,
16,"Johnstone, Travis",26y 266d,147 (74-1-72 50.68%),104 (0.71),←,
2,"Jones, Nathan",19y 79d,10 (3-1-6 35.00%),2 (0.20),←,
23,"McDonald, James",30y 186d,179 (87-1-91 48.88%),45 (0.25),←,
7,"Miller, Brad",23y 277d,77 (36-1-40 47.40%),27 (0.35),←,
22,"Moloney, Brent",23y 71d,53 (27-1-25 51.89%),11 (0.21),30 (15-0-15 50.00%),5 (0.17)
9,"Neitz, David",32y 77d,288 (137-0-151 47.57%),606 (2.10),←,
27,"Rivers, Jared",22y 173d,62 (33-1-28 54.03%),4 (0.06),←,
24,"Robertson, Russell",28y 136d,192 (96-1-95 50.26%),341 (1.78),←,
10,"Ward, Daniel",29y 274d,120 (46-1-73 38.75%),29 (0.24),←,
31,"Wheatley, Paul",25y 362d,100 (53-0-47 53.00%),27 (0.27),←,
45,"Whelan, Matthew",27y 147d,125 (63-1-61 50.80%),13 (0.10),←,
34,"White, Jeff",30y 49d,233 (115-1-117 49.57%),101 (0.43),201 (102-1-98 51.00%),83 (0.41)
Totals,Totals,25y 290d,2315 (1137-17-1161 49.11%),1850 (0.80),,
C,"Daniher, Neale",46y 53d,212 (106-1-105 50.24%),,←,
