West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
46,"Carroll, Trent",5,3,2,7,,,1.0,1.0,4.0,,,1.0,2.0,,,3.0,3.0,,,,,,
15,"Chambers, Callum",8,6,6,14,,,,1.0,2.0,3.0,2.0,2.0,1.0,,,7.0,7.0,,1.0,,,,
22,"Collica, Michael",11,6,5,16,,,,4.0,5.0,2.0,2.0,,2.0,,,5.0,9.0,2.0,,3.0,,,
9,"Cousins, Ben",14,3,12,26,,,,1.0,6.0,4.0,4.0,1.0,,1.0,2.0,13.0,14.0,,,2.0,,,
32,"Embley, Andrew",7,1,2,9,1,,1.0,3.0,,2.0,2.0,1.0,,3.0,,6.0,2.0,,,2.0,,,
7,"Fletcher, Chad",20,3,4,24,,,,,,6.0,3.0,2.0,1.0,3.0,,10.0,10.0,,1.0,1.0,,,
1,"Gardiner, Michael",11,3,3,14,,,21.0,,,3.0,3.0,2.0,1.0,1.0,,6.0,7.0,1.0,1.0,,,,
23,"Glass, Darren",4,1,2,6,,,,4.0,1.0,,1.0,1.0,,,,3.0,1.0,,,3.0,,,
35,"Green, Kasey",6,2,1,7,,,,1.0,3.0,,,,,,,2.0,5.0,,,2.0,,,
38,"Haynes, David",12,6,3,15,1,2.0,,1.0,,6.0,2.0,2.0,1.0,2.0,,6.0,10.0,3.0,2.0,,,,
39,"Hunter, Adam",6,1,1,7,,2.0,,,,1.0,1.0,,,,,2.0,5.0,,1.0,,,,
27,"Jakovich, Glen",7,2,3,10,2,,1.0,2.0,1.0,3.0,2.0,,,1.0,,4.0,4.0,,,,,,
18,"Jones, Rowan",10,6,16,26,,1.0,7.0,1.0,2.0,3.0,9.0,2.0,2.0,1.0,,18.0,8.0,1.0,1.0,1.0,,,
34,"Kerr, Daniel",13,1,5,18,1,,1.0,,1.0,5.0,8.0,3.0,,2.0,,14.0,3.0,,,2.0,,,
30,"Matera, Peter",21,7,4,25,,,,1.0,9.0,4.0,5.0,2.0,1.0,1.0,,10.0,12.0,,,1.0,,,
21,"Merenda, Mark",13,5,,13,1,2.0,,1.0,,5.0,1.0,2.0,1.0,1.0,,4.0,10.0,1.0,4.0,3.0,,,
31,"Munro, Kane",5,1,1,6,,,,,,3.0,,,,,,,6.0,,,1.0,,,
8,"Taylor, Richard",17,5,3,20,,,,2.0,,4.0,1.0,6.0,,6.0,,7.0,11.0,,1.0,1.0,,,
37,"Williams, Andrew",1,1,2,3,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,
40,"Wilson, Troy",,1,2,2,,,,,,,,1.0,,,,1.0,1.0,,,1.0,1.0,,
44,"Wirrpanda, David",7,2,,7,,,,,5.0,,,,1.0,,,2.0,4.0,,,1.0,,,
13,"Wooden, Josh",7,2,4,11,,,,3.0,3.0,2.0,2.0,,1.0,,,4.0,6.0,,,1.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,68,81,286,6,12.0,32.0,26.0,42.0,56.0,48.0,29.0,14.0,23.0,2.0,128.0,139.0,8.0,12.0,25.0,2.0,,
Opposition,Opposition,210,55,100,310,11,17.0,23.0,39.0,42.0,58.0,49.0,24.0,23.0,14.0,4.0,145.0,144.0,14.0,8.0,35.0,3.0,,
