Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Acres, Blake",11,6,10,21,,,,2.0,3.0,2.0,2.0,3.0,,1.0,,4.0,18.0,,,4.0,,1.0,87.0
11,"Aish, James",6,3,10,16,,,,2.0,1.0,1.0,2.0,1.0,2.0,,,6.0,11.0,,,1.0,,,61.0
41,"Banfield, Bailey",9,2,1,10,2,2.0,,1.0,1.0,2.0,,3.0,2.0,2.0,,5.0,5.0,1.0,1.0,1.0,,,85.0
8,"Brayshaw, Andrew",15,5,19,34,1,1.0,,4.0,2.0,5.0,5.0,3.0,2.0,,2.0,14.0,19.0,,,,2.0,,78.0
17,"Brodie, Will",8,3,18,26,,,,2.0,,4.0,9.0,3.0,2.0,1.0,,11.0,15.0,,,,,,63.0
27,"Chapman, Heath",10,7,5,15,,,,2.0,1.0,,,5.0,,,,2.0,14.0,1.0,,2.0,,,82.0
6,"Clark, Jordan",6,3,14,20,,,,7.0,1.0,2.0,1.0,5.0,,1.0,,10.0,12.0,,,3.0,,,81.0
33,"Colyer, Travis",14,4,1,15,,1.0,,1.0,,6.0,,1.0,1.0,,,3.0,12.0,,,,1.0,2.0,86.0
36,"Cox, Brennan",17,9,3,20,,,,,2.0,,,2.0,,1.0,,5.0,13.0,2.0,,4.0,1.0,,90.0
4,"Darcy, Sean",9,5,9,18,2,2.0,23.0,2.0,1.0,1.0,8.0,7.0,1.0,2.0,1.0,9.0,8.0,2.0,3.0,,,,83.0
32,"Frederick, Michael",9,5,4,13,2,,,2.0,,4.0,,5.0,1.0,,,4.0,8.0,,,1.0,3.0,3.0,85.0
37,"Lobb, Rory",5,2,7,12,,1.0,8.0,6.0,1.0,3.0,3.0,2.0,2.0,2.0,,9.0,5.0,1.0,1.0,5.0,,,100.0
16,"Mundy, David",8,2,12,20,,1.0,,3.0,1.0,3.0,4.0,1.0,,,,5.0,13.0,,,,,1.0,69.0
30,"ODriscoll, Nathan",13,3,9,22,,,,1.0,,6.0,3.0,4.0,1.0,1.0,,8.0,13.0,,,4.0,3.0,2.0,80.0
25,"Pearce, Alex",8,6,6,14,,,,1.0,3.0,,,4.0,1.0,1.0,,7.0,7.0,1.0,,6.0,,,86.0
13,"Ryan, Luke",15,7,4,19,,,,2.0,6.0,1.0,,2.0,,1.0,,2.0,13.0,,,2.0,,,87.0
3,"Serong, Caleb",18,7,12,30,,1.0,,2.0,3.0,6.0,3.0,4.0,2.0,1.0,,8.0,22.0,1.0,,,,,76.0
39,"Switkowski, Sam",5,4,4,9,2,,,5.0,,2.0,1.0,3.0,,2.0,,4.0,6.0,,3.0,,,1.0,81.0
20,"Taberner, Matthew",10,6,1,11,7,,,1.0,,,,1.0,3.0,,3.0,3.0,8.0,1.0,3.0,,,1.0,85.0
18,"Tucker, Darcy",,,,,,,,,,,,,,,,,,,,,,,
31,"Walker, Brandon",7,2,7,14,,,,,2.0,1.0,1.0,7.0,,3.0,,5.0,9.0,,,1.0,,,79.0
10,"Walters, Michael",9,5,6,15,,1.0,,2.0,,,,6.0,2.0,1.0,,7.0,8.0,,3.0,,,1.0,89.0
26,"Young, Hayden",14,9,10,24,,,,1.0,2.0,4.0,,5.0,,1.0,,3.0,20.0,,,3.0,,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,105,172,398,16,11.0,31.0,49.0,30.0,53.0,42.0,77.0,22.0,21.0,6.0,134.0,259.0,10.0,14.0,37.0,10.0,13.0,
Opposition,Opposition,191,86,171,362,8,11.0,39.0,37.0,37.0,41.0,30.0,61.0,21.0,22.0,,117.0,244.0,6.0,8.0,43.0,9.0,7.0,
