Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
45,"Bond, Chris",6,1,9,15,,,1.0,2.0,,,,,3.0,1.0,,,,,,,,,
22,"Bower, Nathan",14,4,7,21,1,,,3.0,,,,,2.0,1.0,1.0,,,,,,,,
21,"Bulluss, Paul",9,4,5,14,,,,,,,,,1.0,4.0,,,,,,,,,
9,"Campbell, Wayne",21,2,9,30,2,,,3.0,,,,,3.0,3.0,2.0,,,,,,,,
30,"Free, Tony",13,,6,19,,,,2.0,,,,,,3.0,,,,,,,,,
25,"Gale, Brendon",15,14,5,20,4,2.0,1.0,,,,,,1.0,,3.0,,,,,,,,
11,"Hernaman, Wayne",11,,3,14,,,,3.0,,,,,3.0,3.0,,,,,,,,,
34,"Hogg, Jeff",7,4,1,8,4,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
31,"Howat, John",8,2,2,10,,,,1.0,,,,,1.0,,,,,,,,,,
48,"Kellaway, Duncan",12,5,15,27,,1.0,,1.0,,,,,,,,,,,,,,,
33,"Knights, Matthew",18,2,14,32,1,2.0,,3.0,,,,,4.0,1.0,,,,,,,,,
4,"Lambert, Craig",6,,5,11,,,,4.0,,,,,,,,,,,,,,,
26,"Leys, Brian",8,1,6,14,1,,,,,,,,,2.0,,,,,,,,,
27,"Maxfield, Stuart",18,2,3,21,1,2.0,,,,,,,1.0,1.0,,,,,,,,,
29,"Menegola, Todd",8,1,1,9,1,3.0,,2.0,,,,,2.0,,,,,,,,,,
6,"Naish, Chris",14,7,9,23,3,4.0,,2.0,,,,,1.0,2.0,,,,,,,,,
12,"Richardson, Matthew",9,9,11,20,1,2.0,,2.0,,,,,1.0,,,,,,,,,,
24,"Schaefer, Robert",6,4,6,12,,,14.0,2.0,,,,,2.0,,,,,,,,,,
17,"Smith, Craig",6,3,4,10,,,,2.0,,,,,1.0,,,,,,,,,,
41,"Turner, Scott",9,3,1,10,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,68,122,340,19,22.0,18.0,34.0,,,,,28.0,23.0,6.0,,,,,,,,
Opposition,Opposition,183,63,123,306,16,8.0,33.0,31.0,,,,,23.0,28.0,,,,,,,,,
