Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
27,"Ball, Jason",28y 284d,131 (77-0-54 58.78%),147 (1.12),28 (14-0-14 50.00%),33 (1.18)
21,"Barry, Leo",24y 105d,84 (45-0-39 53.57%),50 (0.60),←,
42,"Bennett, Gerrard",22y 145d,19 (8-0-11 42.11%),8 (0.42),←,
24,"Bolton, Jude",21y 170d,47 (22-0-25 46.81%),30 (0.64),←,
8,"Cresswell, Daryn",30y 102d,202 (87-1-114 43.32%),170 (0.84),←,
28,"Crouch, Jared",23y 180d,85 (43-0-42 50.59%),16 (0.19),←,
6,"Dunkley, Andrew",33y 64d,198 (85-2-111 43.43%),10 (0.05),←,
12,"Fosdike, Nic",21y 187d,46 (22-0-24 47.83%),21 (0.46),←,
37,"Goodes, Adam",21y 236d,64 (31-0-33 48.44%),91 (1.42),←,
14,"Kelly, Paul",32y 35d,215 (83-3-129 39.30%),186 (0.87),←,
41,"Kennelly, Tadhg",20y 62d,7 (5-0-2 71.43%),3 (0.43),←,
31,"Kirk, Brett",24y 311d,30 (14-0-16 46.67%),17 (0.57),←,
3,"Lewis, Dale",32y 120d,181 (70-2-109 39.23%),186 (1.03),←,
4,"Mathews, Ben",22y 276d,65 (33-0-32 50.77%),11 (0.17),←,
11,"Maxfield, Stuart",29y 145d,225 (113-2-110 50.67%),129 (0.57),136 (78-1-57 57.72%),64 (0.47)
13,"McPherson, Daniel",26y 58d,93 (53-1-39 57.53%),30 (0.32),←,
23,"Nicks, Matthew",26y 111d,110 (62-0-48 56.36%),66 (0.60),←,
19,"OLoughlin, Michael",24y 193d,145 (80-1-64 55.52%),212 (1.46),←,
22,"Saddington, Jason",21y 313d,88 (46-0-42 52.27%),26 (0.30),←,
25,"Schauble, Andrew",24y 288d,115 (44-0-71 38.26%),22 (0.19),36 (17-0-19 47.22%),11 (0.31)
2,"Schwass, Wayne",32y 278d,272 (147-0-125 54.04%),153 (0.56),88 (46-0-42 52.27%),56 (0.64)
10,"Williams, Paul",28y 151d,211 (93-2-116 44.55%),248 (1.18),22 (12-0-10 54.55%),25 (1.14)
Totals,Totals,26y 24d,2633 (1263-14-1356 47.97%),1832 (0.70),,
C,"Eade, Rodney",43y 150d,139 (78-1-60 56.47%),,←,
