Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
32,"Baldwin, Jason",27y 290d,127 (39-0-88 30.71%),36 (0.28),2 (2-0-0 100.00%),
35,"Bond, Chris",28y 210d,121 (57-1-63 47.52%),40 (0.33),99 (49-1-49 50.00%),32 (0.32)
11,"Bowden, Joel",19y 64d,17 (10-0-7 58.82%),23 (1.35),←,
17,"Broderick, Paul",27y 233d,183 (87-1-95 47.81%),126 (0.69),90 (48-1-41 53.89%),46 (0.51)
21,"Bulluss, Paul",27y 213d,78 (31-1-46 40.38%),19 (0.24),←,
9,"Campbell, Wayne",24y 335d,139 (61-1-77 44.24%),80 (0.58),←,
10,"Daffy, Nick",24y 105d,88 (47-1-40 53.98%),114 (1.30),←,
27,"Funcke, Ross",19y 281d,14 (6-0-8 42.86%),,←,
25,"Gale, Brendon",29y 37d,162 (67-1-94 41.67%),171 (1.06),←,
2,"Gaspar, Darren",21y 96d,61 (26-0-35 42.62%),2 (0.03),40 (19-0-21 47.50%),1 (0.03)
20,"Harrison, Ben",22y 219d,25 (12-0-13 48.00%),14 (0.56),23 (10-0-13 43.48%),14 (0.61)
16,"Holland, Ben",20y 106d,26 (13-0-13 50.00%),15 (0.58),←,
3,"Kellaway, Duncan",24y 188d,98 (49-1-48 50.51%),1 (0.01),←,
33,"Knights, Matthew",26y 323d,173 (66-0-107 38.15%),103 (0.60),←,
8,"Merenda, Mark",21y 299d,59 (34-0-25 57.63%),44 (0.75),←,
28,"Moore, Ben",20y 51d,11 (7-0-4 63.64%),7 (0.64),←,
13,"Powell, Robert",21y 158d,20 (10-0-10 50.00%),31 (1.55),←,
7,"Prescott, Ashley",24y 347d,67 (34-1-32 51.49%),10 (0.15),←,
12,"Richardson, Matthew",22y 158d,82 (40-0-42 48.78%),252 (3.07),←,
4,"Rogers, Matthew",23y 272d,77 (41-1-35 53.90%),65 (0.84),←,
29,"Torney, Jason",20y 69d,30 (13-1-16 45.00%),2 (0.07),←,
Totals,Totals,23y 280d,1658 (750-10-898 45.24%),1155 (0.70),,
C,"Gieschen, Jeff",40y 336d,4 (3-0-1 75.00%),,←,
