Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",22y 277d,85 (42-1-42 50.00%),6 (0.07),←,
14,"Bedford, Toby",23y 302d,40 (28-0-12 70.00%),24 (0.60),22 (16-0-6 72.73%),15 (0.68)
32,"Briggs, Kieren",24y 170d,29 (19-0-10 65.52%),7 (0.24),←,
46,"Brown, Callum",23y 222d,32 (18-0-14 56.25%),32 (1.00),←,
44,"Buckley, Jack",26y 98d,46 (25-1-20 55.43%),,←,
5,"Cadman, Aaron",20y 21d,15 (10-0-5 66.67%),13 (0.87),←,
17,"Callaghan, Finn",20y 333d,28 (15-0-13 53.57%),6 (0.21),←,
3,"Coniglio, Stephen",30y 100d,205 (95-1-109 46.59%),116 (0.57),←,
16,"Daniels, Brent",25y 15d,85 (48-0-37 56.47%),54 (0.64),←,
4,"Greene, Toby",30y 181d,218 (104-2-112 48.17%),333 (1.53),←,
12,"Green, Tom",23y 61d,70 (33-1-36 47.86%),29 (0.41),←,
27,"Himmelberg, Harry",27y 321d,155 (85-2-68 55.48%),161 (1.04),←,
23,"Hogan, Jesse",29y 41d,143 (67-0-76 46.85%),286 (2.00),53 (26-0-27 49.06%),116 (2.19)
39,"Idun, Connor",23y 239d,71 (36-1-34 51.41%),,←,
22,"Kelly, Josh",29y 41d,201 (107-3-91 53.98%),128 (0.64),←,
33,"OHalloran, Xavier",23y 257d,51 (25-1-25 50.00%),17 (0.33),←,
20,"Peatling, James",23y 216d,27 (11-0-16 40.74%),10 (0.37),←,
36,"Perryman, Harry",25y 96d,110 (57-1-52 52.27%),25 (0.23),←,
26,"Riccardi, Jake",24y 138d,53 (27-0-26 50.94%),65 (1.23),←,
15,"Taylor, Sam",24y 324d,96 (53-0-43 55.21%),1 (0.01),←,
28,"Thomas, Harvey",18y 229d,3 (3-0-0 100.00%),1 (0.33),←,
10,"Wehr, Jacob",25y 263d,17 (8-0-9 47.06%),4 (0.24),←,
6,"Whitfield, Lachie",29y 250d,212 (105-4-103 50.47%),71 (0.33),←,
Totals,Totals,25y 24d,1992 (1021-18-953 51.26%),1389 (0.70),,
C,"Kingsley, Adam",48y 217d,29 (18-0-11 62.07%),,←,
