Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Ah Chee, Callum",7,3,5,12,1,,,5.0,,3.0,,2.0,,,,5.0,7.0,,,,,,79.0
27,"Ainsworth, Ben",3,2,3,6,,1.0,,2.0,1.0,1.0,,1.0,1.0,,,3.0,3.0,,1.0,,,,74.0
29,"Bowes, Jack",13,4,3,16,,1.0,,4.0,2.0,3.0,1.0,2.0,3.0,,,6.0,11.0,,,1.0,,,77.0
39,"Davis, Ryan",10,4,4,14,,,,2.0,1.0,1.0,,3.0,1.0,1.0,,5.0,8.0,,,3.0,,,72.0
8,"Fiorini, Brayden",11,5,10,21,,,,,1.0,,1.0,2.0,,,,7.0,14.0,,,,,,81.0
5,"Harbrow, Jarrod",12,5,5,17,,,,1.0,5.0,1.0,,5.0,2.0,2.0,,6.0,9.0,,,,,,83.0
23,"Lemmens, Sean",3,,5,8,,1.0,,3.0,,,,2.0,1.0,,,3.0,5.0,,,,,1.0,78.0
7,"Lonergan, Jesse",10,4,8,18,,,,2.0,2.0,4.0,1.0,4.0,,2.0,,8.0,11.0,,,1.0,,1.0,70.0
19,"Lynch, Tom",9,4,2,11,3,1.0,,4.0,,1.0,,4.0,1.0,1.0,,3.0,7.0,1.0,2.0,1.0,1.0,,98.0
25,"Lyons, Jarryd",13,6,14,27,,,,7.0,1.0,6.0,5.0,,,,,13.0,13.0,,,5.0,,,79.0
44,"Macpherson, Darcy",5,3,3,8,,,,6.0,,1.0,,1.0,,1.0,,3.0,5.0,,2.0,,,,82.0
4,"Martin, Jack",13,9,5,18,1,1.0,,5.0,1.0,,1.0,2.0,1.0,1.0,,6.0,13.0,,,,,,84.0
17,"May, Steven",13,8,3,16,,,,,3.0,1.0,,3.0,2.0,1.0,,6.0,8.0,1.0,,4.0,,,87.0
18,"McKenzie, Trent",12,6,5,17,,,,2.0,4.0,1.0,,1.0,,1.0,,1.0,14.0,,,7.0,,,86.0
11,"Miller, Touk",7,5,17,24,,,,10.0,,1.0,5.0,2.0,,,,8.0,14.0,,1.0,,,,79.0
3,"Rosa, Matt",9,4,12,21,,1.0,,3.0,,4.0,3.0,2.0,,,,5.0,14.0,,1.0,2.0,,2.0,87.0
42,"Saad, Adam",12,6,5,17,,1.0,,,1.0,2.0,1.0,1.0,,,,6.0,10.0,1.0,,4.0,4.0,,83.0
6,"Sexton, Alex",22,13,2,24,,,,1.0,3.0,5.0,1.0,1.0,,1.0,,5.0,20.0,1.0,,2.0,,,89.0
24,"Swallow, David",16,2,13,29,1,,,5.0,2.0,4.0,9.0,3.0,1.0,,,18.0,10.0,,,1.0,,1.0,72.0
16,"Thompson, Rory",8,5,4,12,,,,3.0,1.0,1.0,,3.0,1.0,2.0,,4.0,7.0,,1.0,7.0,,,88.0
28,"Witts, Jarrod",9,4,3,12,,1.0,44.0,5.0,1.0,4.0,4.0,,,,,6.0,5.0,1.0,1.0,2.0,,,81.0
30,"Wright, Peter",5,4,3,8,1,,6.0,3.0,2.0,,,4.0,,,,5.0,4.0,1.0,1.0,2.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,106,134,356,7,9.0,50.0,73.0,31.0,44.0,32.0,48.0,14.0,13.0,,132.0,212.0,6.0,10.0,42.0,5.0,5.0,
Opposition,Opposition,223,99,175,398,17,16.0,31.0,72.0,35.0,53.0,37.0,52.0,13.0,14.0,6.0,156.0,244.0,17.0,20.0,35.0,2.0,9.0,
