Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",27y 41d,110 (52-0-58 47.27%),34 (0.31),←,
14,"Birchall, Grant",20y 186d,58 (34-0-24 58.62%),6 (0.10),←,
30,"Brown, Campbell",24y 339d,114 (53-0-61 46.49%),40 (0.35),←,
39,"Campbell, Robert",26y 60d,96 (50-0-46 52.08%),23 (0.24),←,
9,"Crawford, Shane",33y 327d,299 (149-2-148 50.17%),221 (0.74),←,
24,"Croad, Trent",28y 145d,215 (102-1-112 47.67%),189 (0.88),177 (82-1-94 46.61%),129 (0.73)
31,"Dew, Stuart",28y 349d,188 (109-3-76 58.78%),249 (1.32),8 (7-0-1 87.50%),4 (0.50)
8,"Ellis, Xavier",20y 155d,31 (22-0-9 70.97%),5 (0.16),←,
23,"Franklin, Lance",21y 184d,74 (37-0-37 50.00%),210 (2.84),←,
27,"Gilham, Stephen",23y 334d,47 (32-0-15 68.09%),2 (0.04),46 (32-0-14 69.57%),2 (0.04)
18,"Guerra, Brent",26y 64d,149 (102-0-47 68.46%),89 (0.60),53 (33-0-20 62.26%),6 (0.11)
15,"Hodge, Luke",24y 47d,126 (59-0-67 46.83%),89 (0.71),←,
4,"Ladson, Rick",24y 165d,92 (43-0-49 46.74%),36 (0.39),←,
3,"Lewis, Jordan",22y 99d,76 (36-0-40 47.37%),22 (0.29),←,
5,"Mitchell, Sam",25y 294d,126 (60-0-66 47.62%),21 (0.17),←,
29,"Murphy, Tom",22y 135d,25 (12-0-13 48.00%),3 (0.12),←,
33,"Rioli, Cyril",19y 18d,18 (14-0-4 77.78%),15 (0.83),←,
2,"Roughead, Jarryd",21y 191d,76 (40-0-36 52.63%),116 (1.53),←,
12,"Sewell, Brad",24y 181d,78 (36-0-42 46.15%),10 (0.13),←,
44,"Stokes, Cameron",19y 30d,6 (5-0-1 83.33%),3 (0.50),←,
13,"Taylor, Simon",25y 349d,63 (32-0-31 50.79%),15 (0.24),←,
6,"Williams, Mark",25y 110d,91 (37-0-54 40.66%),211 (2.32),←,
Totals,Totals,24y 140d,2158 (1116-6-1036 51.71%),1609 (0.75),,
C,"Clarkson, Alastair",40y 96d,86 (42-0-44 48.84%),,←,
