Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",8,3,2,10,1,1.0,,7.0,1.0,1.0,,,,,,1.0,9.0,,1.0,2.0,,,80.0
21,"Barlow, Michael",12,2,11,23,1,,,5.0,1.0,4.0,2.0,4.0,,1.0,1.0,12.0,10.0,,,2.0,,,78.0
30,"Clarke, Zac",1,,,1,,,12.0,4.0,,,,1.0,,1.0,,,1.0,,,1.0,,,78.0
41,"Duffield, Paul",7,3,6,13,,,,4.0,5.0,,,1.0,,,,5.0,6.0,,,2.0,,,88.0
7,"Fyfe, Nat",26,4,14,40,1,1.0,3.0,6.0,2.0,10.0,14.0,6.0,1.0,1.0,3.0,26.0,12.0,3.0,,2.0,,1.0,92.0
32,"Hill, Stephen",12,4,7,19,,,,4.0,3.0,3.0,3.0,1.0,1.0,,,9.0,10.0,1.0,,2.0,,,84.0
5,"Ibbotson, Garrick",10,6,4,14,,,1.0,6.0,4.0,3.0,1.0,,1.0,,,4.0,9.0,,,5.0,,,97.0
37,"Johnson, Michael",11,3,5,16,,,,1.0,3.0,1.0,,,,,,3.0,11.0,1.0,,5.0,,,96.0
23,"Mayne, Chris",4,2,10,14,,,,2.0,,2.0,2.0,,1.0,,,9.0,5.0,1.0,,,1.0,,88.0
18,"McPharlin, Luke",9,6,11,20,,,,,6.0,,,3.0,,2.0,,5.0,14.0,1.0,,4.0,,,98.0
16,"Mundy, David",12,4,10,22,1,1.0,1.0,1.0,4.0,3.0,8.0,2.0,1.0,1.0,,15.0,7.0,,,3.0,,,76.0
27,"Neale, Lachie",15,3,9,24,,,,1.0,2.0,3.0,5.0,3.0,,2.0,,10.0,13.0,,,,,,82.0
29,"Pavlich, Matthew",5,3,7,12,2,,,2.0,,2.0,,2.0,,1.0,,5.0,6.0,,2.0,,,2.0,90.0
46,"Pearce, Clancee",9,5,6,15,,,,3.0,2.0,2.0,2.0,1.0,1.0,,,7.0,8.0,1.0,,1.0,,,81.0
6,"Pearce, Danyle",11,3,6,17,,2.0,,6.0,,7.0,3.0,3.0,1.0,2.0,,7.0,9.0,1.0,1.0,,,,78.0
31,"Sandilands, Aaron",1,1,6,7,,,69.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,,4.0,3.0,1.0,,4.0,,,84.0
11 ↑,"Sheridan, Tom",7,2,7,14,,,,1.0,1.0,2.0,3.0,2.0,,1.0,,8.0,6.0,,,,,,36.0
34,"Spurr, Lee",11,4,1,12,,,,,3.0,2.0,,2.0,2.0,1.0,,3.0,10.0,,,2.0,,1.0,92.0
8,"Suban, Nick",15,1,4,19,1,,,7.0,,5.0,6.0,6.0,1.0,3.0,,11.0,9.0,,,,,1.0,75.0
33,"Sutcliffe, Cam",7,2,5,12,,,,3.0,1.0,1.0,,2.0,,1.0,,1.0,12.0,,,1.0,,,95.0
20 ↓,"Taberner, Matthew",1,1,4,5,,,,1.0,,,,2.0,,1.0,,2.0,3.0,,,,,1.0,49.0
10,"Walters, Michael",10,2,2,12,3,,,5.0,1.0,2.0,,1.0,2.0,,,4.0,8.0,,1.0,4.0,,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,64,137,341,10,8.0,86.0,72.0,43.0,56.0,52.0,45.0,13.0,20.0,4.0,151.0,181.0,10.0,5.0,40.0,1.0,7.0,
Opposition,Opposition,238,67,128,366,7,15.0,27.0,88.0,42.0,55.0,48.0,47.0,20.0,13.0,2.0,188.0,172.0,12.0,9.0,64.0,3.0,3.0,
