Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",14,3.0,6,20,1.0,,,5.0,4.0,6.0,7.0,3.0,,2.0,1.0,7,12,,1.0,,,,87.0
17,"Bruce, Josh",4,5.0,3,7,1.0,1.0,3.0,2.0,,1.0,,1.0,,1.0,,4,3,3.0,2.0,,,1.0,85.0
12,"Cordy, Zaine",7,1.0,2,9,,,,1.0,1.0,1.0,,3.0,2.0,,,7,2,,,3.0,,,89.0
9,"Crozier, Hayden",9,4.0,2,11,,,,6.0,1.0,4.0,1.0,2.0,2.0,,,2,8,,,2.0,1.0,1.0,77.0
35,"Daniel, Caleb",10,1.0,4,14,1.0,,,7.0,2.0,1.0,2.0,3.0,,,,4,9,,,3.0,,,91.0
5,"Dunkley, Josh",6,3.0,9,15,,,,3.0,,2.0,1.0,2.0,2.0,1.0,,7,9,1.0,,,,,80.0
15,"Duryea, Taylor",13,5.0,4,17,,,,3.0,2.0,3.0,,1.0,,,,1,14,,,2.0,,,83.0
44,"English, Tim",7,2.0,7,14,2.0,,19.0,3.0,,2.0,3.0,,3.0,,,9,6,1.0,2.0,4.0,1.0,1.0,87.0
43,"Gardner, Ryan",1,,2,3,,,,2.0,,,,2.0,,1.0,,2,1,,,10.0,,,97.0
7,"Hunter, Lachie",17,7.0,18,35,1.0,3.0,,,3.0,5.0,4.0,1.0,2.0,,3.0,7,27,,4.0,2.0,3.0,,87.0
39,"Johannisen, Jason",7,1.0,2,9,1.0,1.0,,1.0,2.0,2.0,,1.0,,,,1,8,,,2.0,,,86.0
42,"Keath, Alex",6,5.0,1,7,,1.0,,3.0,,1.0,,2.0,1.0,,,1,7,,1.0,7.0,,,87.0
21,"Liberatore, Tom",12,2.0,13,25,,,,8.0,2.0,6.0,7.0,2.0,1.0,1.0,,15,15,1.0,,6.0,,2.0,81.0
27,"Lipinski, Patrick",7,2.0,10,17,1.0,,,3.0,1.0,1.0,,1.0,,,,2,16,,1.0,1.0,1.0,,79.0
11,"Macrae, Jack",7,1.0,12,19,,,,3.0,1.0,3.0,4.0,3.0,,,,12,11,,,3.0,,,88.0
33,"Naughton, Aaron",1,1.0,3,4,1.0,,,,,,,2.0,,1.0,,3,1,1.0,,,,,41.0
20,"Richards, Ed",3,1.0,6,9,,,,2.0,,,,,2.0,,,4,5,,,2.0,,2.0,76.0
6,"Smith, Bailey",5,2.0,9,14,1.0,,,,1.0,2.0,1.0,,,,,2,13,,,,,,78.0
37,"Smith, Roarke",5,1.0,6,11,,,,2.0,,3.0,2.0,,,,,8,4,,,1.0,,1.0,85.0
3,"Wallis, Mitch",6,2.0,2,8,1.0,2.0,,,,2.0,,2.0,,,,1,4,,1.0,,,,71.0
34,"Williams, Bailey",10,6.0,3,13,,,,2.0,5.0,2.0,2.0,1.0,,,,4,8,1.0,,2.0,,,84.0
10,"Wood, Easton",5,3.0,1,6,,,,2.0,2.0,1.0,1.0,4.0,,3.0,,3,3,,,5.0,,,80.0
Totals,Totals,162,58.0,125,287,11.0,8.0,22.0,58.0,27.0,48.0,35.0,36.0,15.0,10.0,4.0,106,186,8.0,12.0,55.0,6.0,8.0,
Opposition,Opposition,172,79.0,129,301,6.0,8.0,44.0,38.0,35.0,32.0,31.0,42.0,10.0,15.0,2.0,106,197,9.0,8.0,31.0,4.0,5.0,
