Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
21,"Black, Heath",26y 43d,138 (46-0-92 33.33%),63 (0.46),84 (24-0-60 28.57%),44 (0.52)
2,"Carr, Josh",25y 72d,120 (83-1-36 69.58%),64 (0.53),15 (6-0-9 40.00%),4 (0.27)
10,"Cook, Troy",28y 332d,162 (72-0-90 44.44%),61 (0.38),119 (48-0-71 40.34%),50 (0.42)
15,"Crowley, Ryan",21y 127d,5 (2-0-3 40.00%),4 (0.80),←,
25,"Dodd, Steven",22y 20d,11 (3-0-8 27.27%),,←,
33,"Farmer, Jeff",28y 16d,195 (89-0-106 45.64%),380 (1.95),77 (37-0-40 48.05%),121 (1.57)
14,"Grover, Antoni",25y 121d,87 (36-0-51 41.38%),13 (0.15),←,
4,"Hasleby, Paul",24y 28d,123 (49-0-74 39.84%),82 (0.67),←,
11,"Headland, Des",24y 170d,104 (67-0-37 64.42%),99 (0.95),52 (27-0-25 51.92%),47 (0.90)
20,"Longmuir, Justin",24y 170d,114 (44-0-70 38.60%),145 (1.27),←,
18,"McPharlin, Luke",23y 221d,63 (33-0-30 52.38%),33 (0.52),51 (25-0-26 49.02%),30 (0.59)
34,"Medhurst, Paul",23y 211d,80 (39-0-41 48.75%),149 (1.86),←,
16,"Mundy, David",19y 355d,10 (4-0-6 40.00%),,←,
28,"Murphy, Ryan",20y 47d,11 (5-0-6 45.45%),8 (0.73),←,
23,"Parker, Shane",32y 142d,199 (72-0-127 36.18%),9 (0.05),←,
29,"Pavlich, Matthew",23y 191d,121 (48-0-73 39.67%),141 (1.17),←,
7,"Peake, Brett",22y 5d,3 (1-0-2 33.33%),1 (0.33),←,
12,"Polak, Graham",21y 24d,58 (30-0-28 51.72%),5 (0.09),←,
31,"Sandilands, Aaron",22y 216d,50 (27-0-23 54.00%),11 (0.22),←,
3,"Schammer, Byron",20y 19d,46 (25-0-21 54.35%),16 (0.35),←,
17,"Schofield, Jarrad",30y 161d,201 (126-1-74 62.94%),126 (0.63),7 (2-0-5 28.57%),1 (0.14)
22,"Thornton, Scott",22y 302d,30 (14-0-16 46.67%),,←,
Totals,Totals,24y 70d,1931 (915-2-1014 47.38%),1410 (0.73),,
C,"Connolly, Chris",42y 107d,83 (41-0-42 49.40%),,82 (40-0-42 48.78%),
