Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
23,"Clarkson, Alastair",28y 364d,120 (50-2-68 42.50%),80 (0.67),27 (8-0-19 29.63%),19 (0.70)
20,"Febey, Matthew",27y 250d,97 (43-0-54 44.33%),27 (0.28),←,
21,"Febey, Steven",27y 250d,165 (87-0-78 52.73%),23 (0.14),←,
32,"Gaspar, Damien",22y 29d,21 (6-0-15 28.57%),,←,
15,"Hopgood, Paul",23y 279d,64 (30-0-34 46.88%),6 (0.09),←,
27,"Ingerson, Anthony",27y 195d,60 (23-0-37 38.33%),39 (0.65),23 (7-0-16 30.43%),14 (0.61)
7,"Kowal, Darren",24y 312d,75 (35-0-40 46.67%),31 (0.41),←,
36,"Leoncelli, Andrew",22y 283d,11 (3-0-8 27.27%),3 (0.27),←,
17,"Lovett, Brett",30y 341d,222 (119-1-102 53.83%),45 (0.20),←,
3,"Lyon, Garry",29y 225d,202 (112-1-89 55.69%),382 (1.89),←,
35,"McDonald, Anthony",24y 317d,2 (0-0-2 0.00%),,←,
9,"Neitz, David",22y 94d,93 (40-0-53 43.01%),127 (1.37),←,
18,"Nettelbeck, Craig",24y 335d,70 (18-2-50 27.14%),38 (0.54),25 (8-0-17 32.00%),11 (0.44)
14,"Newton, Leigh",21y 32d,3 (0-0-3 0.00%),1 (0.33),←,
28,"Pesch, Nick",22y 305d,34 (14-0-20 41.18%),15 (0.44),3 (0-0-3 0.00%),
16,"Pyman, Robert",25y 202d,26 (12-0-14 46.15%),10 (0.38),5 (1-0-4 20.00%),1 (0.20)
10,"Seecamp, Marcus",24y 273d,88 (32-0-56 36.36%),15 (0.17),37 (14-0-23 37.84%),5 (0.14)
11,"Stynes, Jim",31y 3d,227 (119-1-107 52.64%),125 (0.55),←,
12,"Viney, Todd",31y 27d,177 (88-1-88 50.00%),63 (0.36),←,
22,"Woewodin, Shane",20y 288d,5 (1-0-4 20.00%),,←,
13,"Yze, Adem",19y 217d,32 (11-0-21 34.38%),14 (0.44),←,
Totals,Totals,25y 168d,1794 (843-8-943 46.99%),1044 (0.58),,
C,"Balme, Neil",45y 101d,94 (41-0-53 43.62%),,←,
