Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",25,2,20,45,2,1.0,,7.0,3.0,9.0,13.0,3.0,3.0,1.0,3.0,27.0,16.0,,1.0,3.0,2.0,1.0,95.0
11,"Bennell, Harley",3,1,10,13,,,,4.0,1.0,1.0,2.0,2.0,,,,9.0,5.0,,,2.0,,1.0,94.0
44,"Bock, Nathan",16,5,2,18,2,,,2.0,4.0,4.0,1.0,5.0,,3.0,,5.0,11.0,1.0,1.0,2.0,1.0,,96.0
3,"Brennan, Jared",12,2,6,18,1,,,2.0,7.0,,1.0,7.0,2.0,4.0,,10.0,10.0,1.0,1.0,10.0,,,100.0
28,"Caddy, Josh",11,3,5,16,1,,,2.0,1.0,3.0,1.0,4.0,1.0,1.0,,8.0,8.0,,,2.0,,,92.0
12 ↓,"Day, Sam",,1,3,3,,,,1.0,,,,,,,,2.0,1.0,,,,,,72.0
17,"Fraser, Josh",12,2,6,18,,2.0,16.0,1.0,2.0,,6.0,6.0,1.0,,,14.0,4.0,1.0,1.0,2.0,,,94.0
33,"Hall, Aaron",11,3,1,12,2,1.0,,3.0,,5.0,2.0,4.0,,1.0,,4.0,9.0,1.0,2.0,2.0,,,90.0
5,"Harbrow, Jarrod",11,3,5,16,1,1.0,,5.0,2.0,,,1.0,,,,6.0,11.0,,,2.0,,,87.0
7,"Hunt, Karmichael",2,2,14,16,,,,1.0,,1.0,4.0,2.0,1.0,2.0,,8.0,8.0,,,4.0,1.0,,66.0
19,"Lynch, Tom",6,4,6,12,,,,1.0,2.0,,1.0,4.0,,2.0,,5.0,6.0,1.0,1.0,7.0,,,88.0
32,"Matera, Brandon",12,4,4,16,1,1.0,,5.0,,5.0,,1.0,2.0,,,5.0,11.0,,1.0,,,3.0,83.0
18 ↑,"McKenzie, Trent",6,3,3,9,,1.0,,2.0,,2.0,1.0,2.0,1.0,1.0,,5.0,5.0,,,,,1.0,39.0
41,"Prestia, Dion",7,1,11,18,,,,7.0,,5.0,1.0,2.0,2.0,1.0,,7.0,10.0,,,2.0,1.0,,83.0
35,"Rischitelli, Michael",8,1,6,14,1,,,11.0,2.0,3.0,2.0,1.0,1.0,1.0,,5.0,11.0,,,2.0,,,84.0
8,"Russell, Luke",6,1,4,10,1,,,3.0,1.0,1.0,,,2.0,,,2.0,8.0,,,2.0,,,87.0
26,"Shaw, Matt",10,4,7,17,1,,,,,3.0,,2.0,1.0,,,2.0,15.0,,,1.0,2.0,1.0,85.0
2,"Smith, Zac",6,2,11,17,,,18.0,1.0,1.0,2.0,3.0,2.0,,,,7.0,9.0,,,5.0,,1.0,87.0
24,"Swallow, David",13,,10,23,,,,6.0,2.0,3.0,3.0,3.0,,1.0,,12.0,9.0,,,4.0,2.0,1.0,84.0
48,"Tape, Seb",6,3,15,21,,,,1.0,3.0,1.0,,3.0,,,,11.0,12.0,,,5.0,,,100.0
14,"Warnock, Matthew",5,3,6,11,,,,3.0,1.0,,,6.0,1.0,5.0,,7.0,5.0,,,11.0,,,100.0
4,"Weller, Maverick",4,2,5,9,,,,4.0,1.0,,,3.0,,2.0,,,9.0,,,,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,52,160,352,13,10.0,34.0,72.0,33.0,48.0,41.0,63.0,18.0,25.0,3.0,161.0,193.0,5.0,8.0,68.0,9.0,9.0,
Opposition,Opposition,215,77,153,368,15,15.0,44.0,68.0,33.0,56.0,36.0,39.0,25.0,18.0,3.0,176.0,187.0,9.0,12.0,57.0,6.0,10.0,
