Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
37,"Anderson, Jed",19y 209d,5 (4-0-1 80.00%),2 (0.40),←,
14,"Birchall, Grant",25y 214d,166 (108-1-57 65.36%),22 (0.13),←,
22,"Breust, Luke",22y 292d,63 (52-0-11 82.54%),112 (1.78),←,
9,"Burgoyne, Shaun",30y 313d,241 (161-1-79 67.01%),220 (0.91),84 (64-1-19 76.79%),49 (0.58)
41,"Duryea, Taylor",22y 128d,18 (16-0-2 88.89%),,←,
23,"Franklin, Lance",26y 212d,180 (107-1-72 59.72%),578 (3.21),←,
6,"Gibson, Josh",29y 170d,145 (87-2-56 60.69%),2 (0.01),80 (58-1-21 73.13%),
19,"Gunston, Jack",21y 318d,53 (37-0-16 69.81%),94 (1.77),39 (32-0-7 82.05%),74 (1.90)
20,"Hale, David",29y 100d,194 (107-2-85 55.67%),178 (0.92),65 (51-0-14 78.46%),59 (0.91)
10,"Hill, Bradley",20y 52d,26 (22-0-4 84.62%),17 (0.65),←,
15,"Hodge, Luke",29y 76d,225 (124-1-100 55.33%),155 (0.69),←,
17,"Lake, Brian",31y 184d,215 (106-2-107 49.77%),33 (0.15),18 (16-0-2 88.89%),1 (0.06)
3,"Lewis, Jordan",27y 128d,190 (113-1-76 59.74%),107 (0.56),←,
5,"Mitchell, Sam",30y 322d,242 (140-1-101 58.06%),58 (0.24),←,
28,"Puopolo, Paul",25y 271d,60 (49-0-11 81.67%),46 (0.77),←,
2,"Roughead, Jarryd",26y 219d,181 (110-1-70 61.05%),362 (2.00),←,
21,"Savage, Shane",22y 237d,56 (41-0-15 73.21%),37 (0.66),←,
12,"Sewell, Brad",29y 209d,187 (111-1-75 59.63%),28 (0.15),←,
16,"Smith, Isaac",24y 243d,59 (49-0-10 83.05%),54 (0.92),←,
27,"Spangher, Matthew",26y 129d,35 (14-0-21 40.00%),12 (0.34),3 (3-0-0 100.00%),1 (0.33)
24,"Stratton, Ben",24y 182d,74 (53-1-20 72.30%),1 (0.01),←,
11,"Whitecross, Brendan",23y 217d,82 (55-1-26 67.68%),38 (0.46),←,
Totals,Totals,25y 351d,2697 (1666-16-1015 61.77%),2156 (0.80),,
C,"Clarkson, Alastair",45y 125d,210 (126-1-83 60.24%),,←,
