Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",25y 188d,160 (98-3-59 62.19%),192 (1.20),122 (75-2-45 62.30%),148 (1.21)
10,"Ashcroft, Marcus",30y 340d,290 (134-4-152 46.90%),145 (0.50),138 (81-2-55 59.42%),61 (0.44)
20,"Black, Simon",23y 150d,97 (67-0-30 69.07%),75 (0.77),←,
36,"Bradshaw, Daniel",23y 283d,94 (57-1-36 61.17%),194 (2.06),91 (54-1-36 59.89%),194 (2.13)
16,"Brown, Jonathan",20y 306d,54 (41-0-13 75.93%),53 (0.98),←,
19,"Charman, Jamie",20y 46d,21 (16-0-5 76.19%),2 (0.10),←,
32,"Hart, Shaun",31y 106d,225 (112-2-111 50.22%),148 (0.66),123 (75-1-47 61.38%),67 (0.54)
1,"Headland, Des",21y 222d,49 (37-0-12 75.51%),48 (0.98),←,
2,"Johnson, Chris",26y 93d,173 (76-2-95 44.51%),139 (0.80),114 (69-2-43 61.40%),72 (0.63)
44,"Lappin, Nigel",26y 71d,191 (109-3-79 57.85%),135 (0.71),130 (77-2-51 60.00%),95 (0.73)
23,"Leppitsch, Justin",26y 334d,160 (91-3-66 57.81%),177 (1.11),116 (69-2-45 60.34%),119 (1.03)
11,"Lynch, Alastair",34y 73d,268 (133-2-133 50.00%),499 (1.86),116 (72-2-42 62.93%),237 (2.04)
43,"McDonald, Beau",22y 301d,64 (44-0-20 68.75%),17 (0.27),←,
4,"McRae, Craig",28y 343d,153 (94-2-57 62.09%),185 (1.21),114 (73-2-39 64.91%),129 (1.13)
15,"Michael, Mal",25y 68d,107 (57-0-50 53.27%),26 (0.24),46 (36-0-10 78.26%),3 (0.07)
8,"Notting, Tim",23y 314d,71 (50-0-21 70.42%),54 (0.76),←,
13,"Pike, Martin",29y 290d,185 (104-0-81 56.22%),79 (0.43),44 (34-0-10 77.27%),20 (0.45)
6,"Power, Luke",22y 235d,81 (54-0-27 66.67%),107 (1.32),←,
5,"Scott, Brad",26y 120d,93 (53-1-39 57.53%),33 (0.35),71 (45-1-25 64.08%),27 (0.38)
22,"Scott, Chris",26y 120d,166 (98-2-66 59.64%),64 (0.39),111 (71-1-39 64.41%),41 (0.37)
34,"Shattock, Aaron",22y 121d,29 (17-0-12 58.62%),7 (0.24),←,
3,"Voss, Michael",27y 55d,195 (113-1-81 58.21%),175 (0.90),116 (75-0-41 64.66%),103 (0.89)
Totals,Totals,25y 273d,2926 (1655-26-1245 56.56%),2554 (0.87),,
C,"Matthews, Leigh",50y 183d,320 (193-5-122 61.09%),,96 (68-0-28 70.83%),
