Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
11,"Blair, Jarryd",23y 27d,66 (50-1-15 76.52%),58 (0.88),←,
16,"Brown, Nathan",24y 145d,75 (47-1-27 63.33%),7 (0.09),←,
9,"Clarke, Martin",25y 179d,70 (43-0-27 61.43%),19 (0.27),←,
32,"Cloke, Travis",26y 67d,181 (117-2-62 65.19%),305 (1.69),←,
41,"Dwyer, Sam",26y 255d,7 (4-0-3 57.14%),5 (0.71),←,
19,"Elliott, Jamie",20y 263d,22 (15-0-7 68.18%),16 (0.73),←,
18,"Jolly, Darren",31y 186d,232 (136-4-92 59.48%),120 (0.52),66 (50-2-14 77.27%),50 (0.76)
27,"Kennedy, Ben",19y 69d,2 (1-0-1 50.00%),1 (0.50),←,
7,"Krakouer, Andrew",30y 96d,131 (57-0-74 43.51%),145 (1.11),29 (23-0-6 79.31%),43 (1.48)
21,"Lynch, Quinten",30y 107d,216 (121-0-95 56.02%),284 (1.31),7 (4-0-3 57.14%),3 (0.43)
3,"Macaffer, Brent",25y 72d,36 (25-2-9 72.22%),22 (0.61),←,
5,"Maxwell, Nick",29y 342d,182 (117-2-63 64.84%),28 (0.15),←,
48,"Mooney, Caolan",20y 106d,5 (2-0-3 40.00%),2 (0.40),←,
8,"Lumumba, Heritier",26y 177d,166 (111-2-53 67.47%),20 (0.12),←,
10,"Pendlebury, Scott",25y 124d,155 (104-2-49 67.74%),102 (0.66),←,
20,"Reid, Ben",24y 12d,80 (54-2-24 68.75%),5 (0.06),←,
40,"Seedsman, Paul",21y 109d,16 (10-0-6 62.50%),4 (0.25),←,
39,"Shaw, Heath",27y 165d,159 (101-2-56 64.15%),37 (0.23),←,
22,"Sidebottom, Steele",22y 129d,92 (68-2-22 75.00%),76 (0.83),←,
36,"Swan, Dane",29y 75d,203 (127-2-74 63.05%),163 (0.80),←,
13,"Thomas, Dale",25y 324d,157 (103-2-52 66.24%),121 (0.77),←,
24,"Thomas, Josh",21y 222d,4 (3-0-1 75.00%),,←,
Totals,Totals,25y 115d,2257 (1416-26-815 62.74%),1540 (0.68),,
C,"Buckley, Nathan",40y 289d,32 (21-0-11 65.63%),,←,
