St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",19y 335d,7 (2-0-5 28.57%),6 (0.86),←,
14,"Ball, Luke",23y 357d,112 (66-0-46 58.93%),52 (0.46),←,
22,"Birss, Shane",25y 66d,66 (24-3-39 38.64%),28 (0.42),15 (7-1-7 50.00%),8 (0.53)
27,"Blake, Jason",27y 62d,119 (57-2-60 48.74%),28 (0.24),←,
16,"Clarke, Raphael",22y 235d,35 (21-0-14 60.00%),4 (0.11),←,
26,"Dal Santo, Nick",24y 84d,128 (69-2-57 54.69%),63 (0.49),←,
24,"Dempster, Sean",24y 117d,59 (37-0-22 62.71%),9 (0.15),5 (2-0-3 40.00%),1 (0.20)
6,"Fisher, Leigh",24y 27d,53 (33-1-19 63.21%),5 (0.09),←,
25,"Fisher, Sam",25y 311d,79 (47-1-31 60.13%),4 (0.05),←,
28,"Gardiner, Charlie",25y 76d,56 (34-0-22 60.71%),29 (0.52),5 (3-0-2 60.00%),4 (0.80)
15,"Gardiner, Michael",28y 316d,133 (69-2-62 52.63%),87 (0.65),4 (3-0-1 75.00%),
9,"Gehrig, Fraser",32y 74d,260 (136-2-122 52.69%),549 (2.11),145 (73-1-71 50.69%),390 (2.69)
18,"Goddard, Brendon",22y 362d,96 (57-0-39 59.38%),30 (0.31),←,
1,"Gram, Jason",24y 19d,60 (33-1-26 55.83%),23 (0.38),58 (32-1-25 56.03%),23 (0.40)
35,"Harvey, Robert",36y 269d,367 (184-4-179 50.68%),211 (0.57),←,
7,"Hayes, Lenny",28y 123d,176 (77-3-96 44.60%),63 (0.36),←,
8,"Hudghton, Max",31y 257d,211 (95-3-113 45.73%),14 (0.07),←,
2,"King, Steven",29y 176d,199 (102-2-95 51.76%),78 (0.39),6 (3-0-3 50.00%),3 (0.50)
23,"Koschitzke, Justin",25y 239d,105 (51-1-53 49.05%),106 (1.01),←,
44,"Milne, Stephen",28y 69d,149 (71-2-76 48.32%),291 (1.95),←,
11,"Montagna, Leigh",24y 196d,81 (47-1-33 58.64%),53 (0.65),←,
13,"Schneider, Adam",24y 4d,103 (63-1-39 61.65%),104 (1.01),5 (3-0-2 60.00%),5 (1.00)
Totals,Totals,26y 122d,2654 (1375-31-1248 51.81%),1837 (0.69),,
C,"Lyon, Ross",41y 190d,30 (15-1-14 51.67%),,←,
