St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",9,8,5,14,,,,1.0,4.0,,,2.0,1.0,1.0,,5.0,8.0,1.0,,4.0,,,87.0
15,"Billings, Jack",15,6,6,21,1,,,3.0,3.0,1.0,,2.0,1.0,,,5.0,15.0,1.0,1.0,,,,82.0
16,"Butler, Dan",4,1,1,5,1,1.0,,6.0,,,,1.0,2.0,,,4.0,2.0,,,,,,73.0
13,"Byrnes, Ryan",9,3,8,17,,,,1.0,4.0,2.0,,4.0,,1.0,,2.0,14.0,,,,,,80.0
11,"Clark, Hunter",9,3,8,17,,,,2.0,2.0,1.0,1.0,3.0,1.0,1.0,,8.0,10.0,1.0,,3.0,,,83.0
5,"Crouch, Brad",13,5,14,27,,,,4.0,2.0,2.0,5.0,3.0,,1.0,,10.0,16.0,,1.0,1.0,,,79.0
4,"Gresham, Jade",6,3,12,18,,,,6.0,,1.0,2.0,3.0,,2.0,,8.0,12.0,,,1.0,,1.0,83.0
20,"Howard, Dougal",8,7,6,14,,,,,3.0,1.0,,3.0,,1.0,,3.0,9.0,1.0,,10.0,,,92.0
3,"Jones, Zak",9,1,10,19,,,,2.0,,4.0,7.0,7.0,1.0,5.0,,12.0,9.0,,,2.0,,,72.0
39,"Joyce, Darragh",,,,,,,,,,,,,,,,,,,,,,,
12,"King, Max",6,4,2,8,,1.0,,1.0,,,,5.0,1.0,3.0,,5.0,4.0,3.0,2.0,,,,88.0
21,"Long, Ben",9,4,3,12,,1.0,,2.0,1.0,4.0,,8.0,,2.0,,,12.0,,,1.0,2.0,,67.0
19,"Marshall, Rowan",16,7,7,23,,,42.0,1.0,2.0,6.0,5.0,1.0,2.0,,,12.0,10.0,1.0,,2.0,,,90.0
28,"Membrey, Tim",6,7,8,14,1,,,,1.0,4.0,,4.0,,2.0,,5.0,9.0,1.0,,1.0,,1.0,92.0
33,"Paton, Ben",7,1,7,14,,,,3.0,,2.0,,,,,,3.0,8.0,,,,,,75.0
6,"Ross, Sebastian",16,9,15,31,,1.0,,8.0,2.0,2.0,3.0,7.0,1.0,4.0,,8.0,24.0,,,,,,80.0
43,"Sharman, Cooper",6,2,,6,,,3.0,,,1.0,,2.0,,,,2.0,4.0,,1.0,2.0,,,80.0
35,"Sinclair, Jack",13,4,4,17,,,,3.0,4.0,2.0,4.0,1.0,1.0,,,6.0,9.0,,,1.0,,,89.0
9,"Steele, Jack",10,5,19,29,,1.0,,10.0,2.0,4.0,8.0,4.0,,,,13.0,16.0,,,2.0,,,89.0
7,"Wanganeen-Milera, Nasiah",14,2,8,22,,,,3.0,3.0,4.0,1.0,6.0,,,,7.0,15.0,,,1.0,1.0,,64.0
29,"Webster, Jimmy",12,9,4,16,,,,2.0,4.0,,,2.0,1.0,1.0,,3.0,12.0,,,1.0,,,77.0
44,"Wilkie, Callum",11,6,5,16,,,,1.0,3.0,2.0,,4.0,,3.0,,7.0,11.0,2.0,,6.0,,,100.0
17,"Windhager, Marcus",9,6,6,15,1,1.0,,2.0,2.0,1.0,,1.0,,,,2.0,13.0,,,,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,103,158,375,4,8.0,45.0,61.0,42.0,44.0,36.0,73.0,12.0,27.0,,130.0,242.0,11.0,5.0,38.0,3.0,2.0,
Opposition,Opposition,234,108,154,388,12,11.0,22.0,56.0,40.0,55.0,33.0,46.0,27.0,12.0,6.0,136.0,247.0,8.0,13.0,54.0,6.0,9.0,
