Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
48,"Broughton, Greg",22y 243d,3 (0-0-3 0.00%),,←,
40,"de Boer, Matt",19y 81d,5 (2-0-3 40.00%),1 (0.20),←,
25,"Dodd, Steven",25y 344d,86 (39-0-47 45.35%),5 (0.06),←,
41,"Duffield, Paul",24y 114d,33 (12-0-21 36.36%),10 (0.30),←,
21,"Foster, Andrew",23y 272d,5 (2-0-3 40.00%),4 (0.80),←,
14,"Grover, Antoni",29y 80d,156 (68-0-88 43.59%),19 (0.12),←,
4,"Hasleby, Paul",27y 352d,176 (75-0-101 42.61%),105 (0.60),←,
42,"Head, Josh",26y 53d,8 (2-0-6 25.00%),1 (0.13),←,
11,"Headland, Des",28y 129d,154 (93-0-61 60.39%),160 (1.04),102 (53-0-49 51.96%),108 (1.06)
32,"Hill, Stephen",19y 29d,10 (3-0-7 30.00%),5 (0.50),←,
5,"Ibbotson, Garrick",21y 76d,30 (9-0-21 30.00%),8 (0.27),←,
37,"Johnson, Michael",24y 222d,84 (40-0-44 47.62%),21 (0.25),←,
18,"McPharlin, Luke",27y 180d,143 (71-0-72 49.65%),103 (0.72),131 (63-0-68 48.09%),100 (0.76)
16,"Mundy, David",23y 314d,96 (44-0-52 45.83%),31 (0.32),←,
29,"Pavlich, Matthew",27y 150d,204 (86-0-118 42.16%),396 (1.94),←,
7,"Peake, Brett",25y 329d,67 (32-0-35 47.76%),39 (0.58),←,
31,"Sandilands, Aaron",26y 175d,125 (61-0-64 48.80%),41 (0.33),←,
3,"Schammer, Byron",23y 343d,115 (59-0-56 51.30%),35 (0.30),←,
6,"Solomon, Dean",29y 141d,200 (105-1-94 52.75%),77 (0.38),42 (13-0-29 30.95%),21 (0.50)
8,"Suban, Nick",19y 21d,10 (3-0-7 30.00%),2 (0.20),←,
20,"Tarrant, Chris",28y 254d,208 (91-0-117 43.75%),358 (1.72),47 (16-0-31 34.04%),59 (1.26)
22,"Thornton, Scott",26y 261d,80 (36-0-44 45.00%),16 (0.20),←,
Totals,Totals,25y 23d,1998 (933-1-1064 46.70%),1437 (0.72),,
C,"Harvey, Mark",43y 353d,39 (13-0-26 33.33%),,←,
