Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",24y 265d,97 (43-2-52 45.36%),27 (0.28),←,
18,"Banfield, Todd",20y 40d,19 (6-0-13 31.58%),22 (1.16),←,
20,"Black, Simon",31y 126d,271 (157-4-110 58.67%),158 (0.58),←,
17,"Brennan, Jared",26y 10d,116 (54-3-59 47.84%),72 (0.62),←,
16,"Brown, Jonathan",28y 282d,199 (122-3-74 62.06%),472 (2.37),←,
1,"Clark, Mitch",22y 292d,62 (27-2-33 45.16%),28 (0.45),←,
44,"Cornelius, Aaron",20y 70d,6 (1-0-5 16.67%),9 (1.50),←,
42,"Hanley, Pearce",21y 265d,9 (2-0-7 22.22%),1 (0.11),←,
26,"Harwood, Ryan",19y,3 (1-0-2 33.33%),2 (0.67),←,
23,"Leuenberger, Matthew",22y 61d,41 (17-1-23 42.68%),5 (0.12),←,
36,"Maguire, Matt",26y 69d,112 (60-1-51 54.02%),19 (0.17),13 (6-0-7 46.15%),
9,"McGrath, Ashley",27y 79d,152 (81-2-69 53.95%),109 (0.72),←,
21,"Merrett, Daniel",25y 238d,100 (44-3-53 45.50%),17 (0.17),←,
24,"Patfull, Joel",25y 243d,96 (42-3-51 45.31%),20 (0.21),←,
6,"Power, Luke",30y 211d,259 (147-3-109 57.34%),205 (0.79),←,
2,"Proud, Albert",21y 335d,27 (14-0-13 51.85%),9 (0.33),←,
30,"Redden, Jack",19y 241d,29 (12-1-16 43.10%),9 (0.31),←,
10,"Rich, Daniel",20y 61d,43 (20-1-22 47.67%),20 (0.47),←,
35,"Rischitelli, Michael",24y 211d,108 (48-3-57 45.83%),45 (0.42),←,
38,"Rockliff, Tom",20y 166d,17 (4-0-13 23.53%),4 (0.24),←,
14,"Staker, Brent",26y 76d,129 (70-1-58 54.65%),92 (0.71),19 (6-0-13 31.58%),8 (0.42)
32,"Stiller, Cheynee",24y 96d,73 (32-3-38 45.89%),18 (0.25),←,
Totals,Totals,24y 23d,1968 (1004-36-928 51.02%),1363 (0.69),,
C,"Voss, Michael",35y 31d,43 (20-1-22 47.67%),,←,
