Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",11,9,15,26,,1.0,,2.0,6.0,2.0,,1.0,,,,7.0,18.0,,,3.0,3.0,,79.0
14,"Bedford, Toby",6,5,7,13,,1.0,,4.0,1.0,2.0,1.0,,1.0,,,4.0,11.0,,1.0,1.0,,1.0,87.0
32,"Briggs, Kieren",4,2,4,8,,1.0,25.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,,5.0,3.0,1.0,1.0,3.0,,,69.0
46,"Brown, Callum",3,2,4,7,,,,3.0,,2.0,,1.0,,1.0,,2.0,7.0,,,4.0,,1.0,81.0
44,"Buckley, Jack",14,9,2,16,,,,,3.0,2.0,,3.0,,3.0,,2.0,13.0,,,8.0,,,100.0
5,"Cadman, Aaron",7,1,4,11,1,,3.0,7.0,2.0,1.0,2.0,4.0,1.0,2.0,,5.0,5.0,,1.0,,,,77.0
17,"Callaghan, Finn",7,2,11,18,,,,6.0,1.0,4.0,3.0,2.0,,1.0,,6.0,12.0,,,1.0,,1.0,82.0
3,"Coniglio, Stephen",10,1,10,20,1,,,3.0,1.0,2.0,4.0,6.0,,4.0,,4.0,15.0,,1.0,1.0,,,74.0
16,"Daniels, Brent",12,4,5,17,1,2.0,,3.0,,3.0,2.0,1.0,2.0,1.0,,4.0,12.0,,1.0,1.0,,,77.0
4,"Greene, Toby",13,7,3,16,2,1.0,,5.0,1.0,4.0,1.0,5.0,,2.0,,4.0,12.0,,4.0,,,1.0,91.0
12,"Green, Tom",11,2,13,24,1,,,1.0,,4.0,5.0,4.0,,1.0,,11.0,13.0,,,,,,84.0
27,"Himmelberg, Harry",9,3,11,20,,,,1.0,6.0,,,1.0,1.0,,,7.0,12.0,,,5.0,,,92.0
23,"Hogan, Jesse",8,5,2,10,2,2.0,,2.0,,2.0,,1.0,,,,5.0,6.0,2.0,3.0,2.0,,,86.0
39,"Idun, Connor",13,9,9,22,,,,,5.0,,1.0,,,,,6.0,15.0,,,8.0,1.0,,98.0
22,"Kelly, Josh",10,5,11,21,1,,,3.0,2.0,2.0,2.0,1.0,,,,5.0,16.0,,1.0,,1.0,,73.0
33,"OHalloran, Xavier",4,,12,16,,,,2.0,1.0,1.0,2.0,4.0,,1.0,,9.0,10.0,,,4.0,,1.0,83.0
20 ↑,"Peatling, James",8,1,6,14,,,,3.0,,4.0,1.0,2.0,1.0,,,6.0,8.0,1.0,,1.0,,1.0,68.0
36,"Perryman, Harry",10,4,10,20,,,,3.0,2.0,1.0,,1.0,,1.0,,8.0,12.0,,,3.0,1.0,,75.0
26,"Riccardi, Jake",9,6,2,11,1,2.0,5.0,2.0,,4.0,1.0,1.0,,1.0,,4.0,7.0,1.0,2.0,,,1.0,77.0
15 ↓,"Taylor, Sam",2,1,,2,,,,,,,,,1.0,,,1.0,1.0,,,3.0,,,10.0
28,"Thomas, Harvey",10,5,7,17,1,,,4.0,1.0,2.0,2.0,1.0,,,,7.0,11.0,,,2.0,,,75.0
10,"Wehr, Jacob",10,3,10,20,,,,,3.0,2.0,,1.0,1.0,,,6.0,14.0,,,,,,76.0
6,"Whitfield, Lachie",19,9,15,34,,1.0,,2.0,4.0,2.0,2.0,2.0,,1.0,2.0,3.0,26.0,,,1.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,95,173,383,11,14.0,33.0,59.0,40.0,48.0,31.0,44.0,9.0,20.0,2.0,121.0,259.0,5.0,15.0,51.0,6.0,7.0,
Opposition,Opposition,226,106,130,356,12,7.0,30.0,67.0,35.0,52.0,43.0,53.0,20.0,9.0,4.0,132.0,213.0,6.0,14.0,34.0,6.0,7.0,
