Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bartram, Clint",7,2,6,13,2,,,2.0,1.0,1.0,1.0,,,,,3.0,10.0,,,1.0,3.0,,97.0
21,"Bell, Daniel",6,6,3,9,,,,4.0,4.0,,,2.0,1.0,2.0,,3.0,7.0,1.0,,2.0,,,82.0
32,"Bruce, Cameron",11,11,9,20,1,,,5.0,1.0,4.0,1.0,5.0,,1.0,,2.0,19.0,1.0,2.0,1.0,2.0,1.0,100.0
41,"Carroll, Nathan",8,6,3,11,,,,2.0,1.0,,,4.0,,,,3.0,7.0,,,6.0,1.0,,100.0
36,"Davey, Aaron",8,4,1,9,,,,1.0,,,,2.0,,1.0,,2.0,6.0,1.0,,1.0,,,82.0
14,"Dunn, Lynden",4,3,1,5,1,,1.0,,,1.0,1.0,,1.0,,,1.0,3.0,,,,,,52.0
30,"Godfrey, Simon",6,6,5,11,,,,1.0,,5.0,,1.0,,1.0,,1.0,10.0,,,2.0,,1.0,61.0
18,"Green, Brad",15,13,8,23,1,,,3.0,1.0,3.0,,1.0,1.0,,,5.0,18.0,1.0,,3.0,1.0,1.0,94.0
40,"Jamar, Mark",2,2,3,5,,,11.0,1.0,,1.0,3.0,,1.0,,,4.0,1.0,1.0,,2.0,,,53.0
17,"Johnson, Chris",14,7,6,20,,,,1.0,5.0,1.0,1.0,3.0,1.0,,,9.0,10.0,,,1.0,2.0,,82.0
16,"Johnstone, Travis",13,4,6,19,1,3.0,,5.0,3.0,3.0,1.0,3.0,2.0,1.0,,6.0,12.0,,1.0,2.0,2.0,1.0,91.0
23,"McDonald, James",19,8,7,26,,1.0,,6.0,4.0,8.0,7.0,2.0,1.0,,,13.0,12.0,,,2.0,4.0,,76.0
5,"McLean, Brock",15,8,7,22,,,,5.0,1.0,4.0,5.0,3.0,1.0,2.0,,7.0,16.0,,,2.0,1.0,1.0,83.0
7,"Miller, Brad",4,5,4,8,,,,1.0,1.0,1.0,,3.0,,,,2.0,6.0,,,2.0,,1.0,71.0
22,"Moloney, Brent",12,6,5,17,,1.0,,,1.0,5.0,1.0,,,,,4.0,13.0,,,1.0,6.0,,61.0
9,"Neitz, David",5,5,3,8,,,,1.0,1.0,3.0,,1.0,,,,3.0,5.0,1.0,1.0,1.0,,,97.0
33,"Pickett, Byron",6,2,,6,1,,,2.0,,2.0,2.0,1.0,,1.0,,2.0,4.0,,,,4.0,1.0,85.0
27,"Rivers, Jared",8,3,1,9,,,,6.0,4.0,1.0,,,,,,2.0,5.0,,,5.0,1.0,,100.0
24,"Robertson, Russell",8,7,2,10,4,2.0,,,,,,1.0,1.0,1.0,,6.0,4.0,3.0,7.0,1.0,,,92.0
45,"Whelan, Matthew",8,5,2,10,,1.0,,6.0,1.0,,,1.0,,1.0,,3.0,6.0,1.0,,6.0,1.0,,93.0
34,"White, Jeff",10,7,4,14,,,14.0,2.0,3.0,,3.0,2.0,1.0,2.0,,5.0,9.0,,,,,,59.0
13,"Yze, Adem",14,5,6,20,,,1.0,1.0,2.0,4.0,,1.0,,1.0,,6.0,13.0,,1.0,2.0,,1.0,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,125,92,295,11,9.0,27.0,55.0,34.0,47.0,26.0,36.0,11.0,14.0,,92.0,196.0,10.0,12.0,43.0,28.0,8.0,
Opposition,Opposition,213,96,130,343,13,19.0,33.0,38.0,38.0,49.0,39.0,40.0,15.0,11.0,6.0,134.0,207.0,11.0,11.0,49.0,31.0,7.0,
