Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",28y 363d,239 (133-2-104 56.07%),314 (1.31),47 (9-0-38 19.15%),52 (1.11)
11,"Bennell, Harley",20y 222d,41 (7-0-34 17.07%),45 (1.10),←,
3,"Brennan, Jared",28y 288d,165 (63-3-99 39.09%),95 (0.58),46 (8-0-38 17.39%),20 (0.43)
36,"Broughton, Greg",26y 225d,74 (32-0-42 43.24%),16 (0.22),6 (3-0-3 50.00%),1 (0.17)
30,"Brown, Campbell",29y 257d,193 (80-1-112 41.71%),89 (0.46),34 (5-0-29 14.71%),25 (0.74)
12,"Day, Sam",20y 248d,29 (5-0-24 17.24%),16 (0.55),←,
33,"Hall, Aaron",22y 184d,15 (5-0-10 33.33%),15 (1.00),←,
5,"Harbrow, Jarrod",24y 298d,112 (49-1-62 44.20%),29 (0.26),42 (9-0-33 21.43%),8 (0.19)
34,"Hutchins, Jack",21y 81d,11 (4-0-7 36.36%),1 (0.09),←,
37,"Lonergan, Jesse",18y 179d,2 (1-0-1 50.00%),,←,
19,"Lynch, Tom",20y 193d,33 (6-0-27 18.18%),31 (0.94),←,
32,"Matera, Brandon",21y 62d,36 (8-0-28 22.22%),31 (0.86),←,
17,"May, Steven",21y 122d,23 (5-0-18 21.74%),11 (0.48),←,
18,"McKenzie, Trent",21y 39d,42 (8-0-34 19.05%),18 (0.43),←,
29,"Murphy, Tom",27y 54d,101 (58-1-42 57.92%),5 (0.05),6 (3-0-3 50.00%),
1,"OMeara, Jaeger",19y 78d,7 (3-0-4 42.86%),6 (0.86),←,
10,"Prestia, Dion",20y 212d,37 (5-0-32 13.51%),5 (0.14),←,
26,"Shaw, Matt",21y 96d,41 (8-0-33 19.51%),15 (0.37),←,
2,"Smith, Zac",23y 79d,43 (7-0-36 16.28%),27 (0.63),←,
25,"Stanley, Danny",25y 83d,43 (9-0-34 20.93%),22 (0.51),38 (8-0-30 21.05%),22 (0.58)
24,"Swallow, David",20y 174d,40 (8-0-32 20.00%),19 (0.47),←,
16,"Thompson, Rory",22y 61d,20 (4-0-16 20.00%),5 (0.25),←,
Totals,Totals,22y 363d,1347 (508-8-831 37.71%),815 (0.61),,
C,"McKenna, Guy",44y 1d,51 (9-0-42 17.65%),,←,
