0,1,2,3,4,5,6
←,"Round: 7 Venue: Docklands Date: Fri, 8-May-2009 7:40 PM Attendance: 50475","Round: 7 Venue: Docklands Date: Fri, 8-May-2009 7:40 PM Attendance: 50475","Round: 7 Venue: Docklands Date: Fri, 8-May-2009 7:40 PM Attendance: 50475","Round: 7 Venue: Docklands Date: Fri, 8-May-2009 7:40 PM Attendance: 50475","Round: 7 Venue: Docklands Date: Fri, 8-May-2009 7:40 PM Attendance: 50475",→
←,Essendon,4.2.26,6.7.43,12.10.82,17.14.116,→
←,Hawthorn,1.8.14,6.8.44,9.11.65,10.12.72,→
←,Qrt margin,ES by 12,HW by 1,ES by 17,ES by 44,→
←,Qrt scores,ES 26-14,HW 30-17,ES 39-21,ES 34-7,→
←,Field umpires,"Michael Vozzo (221), Stefan Grun (70), Ray Chamberlain (94)","Michael Vozzo (221), Stefan Grun (70), Ray Chamberlain (94)","Michael Vozzo (221), Stefan Grun (70), Ray Chamberlain (94)","Michael Vozzo (221), Stefan Grun (70), Ray Chamberlain (94)",→
