Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Aliir, Aliir",10,4,3,13,,,,6.0,5.0,,,2.0,1.0,,,4.0,8.0,,,8.0,,,86.0
7,"Cunningham, Harry",6,1,4,10,,,,3.0,3.0,1.0,,2.0,,,,2.0,7.0,,,,,,76.0
23,"Franklin, Lance",6,2,3,9,,1.0,,1.0,,3.0,,3.0,1.0,2.0,,5.0,4.0,,,1.0,1.0,,85.0
39,"Grundy, Heath",8,5,4,12,,,,2.0,4.0,,,2.0,,,,7.0,6.0,2.0,,10.0,,,100.0
4,"Hannebery, Dan",14,4,19,33,2,,,1.0,2.0,5.0,3.0,5.0,,1.0,3.0,14.0,19.0,,2.0,1.0,,1.0,89.0
5,"Heeney, Isaac",5,2,7,12,1,1.0,,,,1.0,,1.0,,,,9.0,3.0,2.0,2.0,3.0,,1.0,79.0
29,"Hewett, George",4,2,5,9,1,,,4.0,,,1.0,3.0,1.0,1.0,,4.0,6.0,,1.0,2.0,,1.0,67.0
12,"Kennedy, Josh",14,2,14,28,1,1.0,,7.0,2.0,5.0,7.0,6.0,,3.0,2.0,15.0,15.0,,,1.0,,,91.0
44,"Lloyd, Jake",17,3,7,24,1,,,2.0,7.0,2.0,1.0,2.0,,,,7.0,15.0,,1.0,3.0,,,91.0
21,"McGlynn, Ben",8,4,3,11,1,,,8.0,,5.0,1.0,2.0,,,,3.0,7.0,,,1.0,,2.0,65.0
3,"McVeigh, Jarrad",11,4,5,16,2,,,7.0,,3.0,1.0,4.0,1.0,2.0,,5.0,14.0,,,4.0,1.0,,86.0
14,"Mills, Callum",17,9,8,25,,,,2.0,10.0,1.0,,3.0,,,,9.0,16.0,2.0,,1.0,,,76.0
6,"Mitchell, Tom",11,4,19,30,,1.0,,4.0,1.0,3.0,6.0,2.0,,1.0,,18.0,13.0,,,,,,74.0
35,"Naismith, Sam",3,1,2,5,,,25.0,3.0,,1.0,1.0,6.0,,3.0,,3.0,2.0,1.0,,4.0,,,74.0
41,"Papley, Tom",5,1,4,9,1,,,2.0,,1.0,,2.0,1.0,1.0,,5.0,6.0,1.0,,,1.0,,75.0
26,"Parker, Luke",15,3,16,31,,2.0,1.0,3.0,1.0,4.0,9.0,2.0,1.0,2.0,,16.0,15.0,1.0,,,,1.0,86.0
24,"Rampe, Dane",11,9,7,18,,1.0,,2.0,8.0,1.0,,1.0,,1.0,,7.0,11.0,2.0,,3.0,,,97.0
42,"Richards, Xavier",8,7,6,14,,1.0,,2.0,,3.0,,1.0,,,,4.0,9.0,2.0,1.0,2.0,,1.0,80.0
16,"Rohan, Gary",13,7,2,15,2,1.0,,4.0,1.0,6.0,,5.0,2.0,1.0,,4.0,10.0,,1.0,1.0,1.0,,82.0
40,"Smith, Nick",7,4,1,8,,,,3.0,2.0,,,,,,,,7.0,,,4.0,,,88.0
8,"Tippett, Kurt",2,3,9,11,,2.0,17.0,1.0,2.0,1.0,1.0,1.0,,1.0,,8.0,6.0,3.0,1.0,7.0,,,62.0
22,"Towers, Dean",9,1,5,14,,,2.0,3.0,1.0,3.0,2.0,4.0,1.0,2.0,,5.0,8.0,,,1.0,,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,82,153,357,12,13.0,45.0,70.0,49.0,49.0,33.0,59.0,9.0,21.0,5.0,154.0,207.0,16.0,9.0,57.0,4.0,7.0,
Opposition,Opposition,220,94,188,408,10,16.0,28.0,71.0,34.0,63.0,37.0,48.0,21.0,9.0,1.0,159.0,248.0,12.0,16.0,56.0,14.0,5.0,
