Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",29y 264d,178 (100-0-78 56.18%),69 (0.39),54 (27-0-27 50.00%),14 (0.26)
24,"Battle, Josh",26y 251d,132 (67-0-65 50.76%),30 (0.23),9 (7-0-2 77.78%),
22,"Breust, Luke",34y 180d,305 (185-2-118 60.98%),552 (1.81),←,
18,"Chol, Mabior",28y 101d,93 (52-1-40 56.45%),132 (1.42),32 (20-0-12 62.50%),54 (1.69)
16,"DAmbrosio, Massimo",21y 339d,49 (31-0-18 63.27%),15 (0.31),33 (22-0-11 66.67%),10 (0.30)
33,"Ginnivan, Jack",22y 152d,73 (52-0-21 71.23%),93 (1.27),31 (21-0-10 67.74%),35 (1.13)
19,"Gunston, Jack",33y 206d,267 (164-1-102 61.61%),504 (1.89),236 (148-1-87 62.92%),462 (1.96)
15,"Hardwick, Blake",28y 94d,181 (85-2-94 47.51%),28 (0.15),←,
44,"Hustwaite, Henry",20y 294d,9 (4-0-5 44.44%),2 (0.22),←,
4,"Impey, Jarman",29y 305d,206 (102-0-104 49.51%),63 (0.31),131 (62-0-69 47.33%),29 (0.22)
9,"Jiath, Changkuoth",25y 331d,62 (25-0-37 40.32%),5 (0.08),←,
42,"Macdonald, Bailey",20y 279d,5 (4-0-1 80.00%),,←,
31,"Macdonald, Connor",22y 117d,73 (35-0-38 47.95%),54 (0.74),←,
20,"Maginness, Finn",24y 76d,52 (24-0-28 46.15%),13 (0.25),←,
17,"Meek, Lloyd",27y 18d,61 (34-0-27 55.74%),20 (0.33),46 (25-0-21 54.35%),17 (0.37)
13,"Moore, Dylan",25y 279d,109 (46-1-62 42.66%),119 (1.09),←,
1,"Morrison, Harry",26y 179d,112 (51-1-60 45.98%),27 (0.24),←,
3,"Newcombe, Jai",23y 281d,85 (40-2-43 48.24%),36 (0.42),←,
6,"Sicily, James",30y 124d,165 (86-1-78 52.42%),76 (0.46),←,
25,"Ward, Josh",21y 266d,50 (22-0-28 44.00%),7 (0.14),←,
34,"Watson, Nick",20y 75d,27 (18-0-9 66.67%),39 (1.44),←,
23,"Weddle, Josh",20y 350d,51 (28-0-23 54.90%),19 (0.37),←,
5,"Worpel, James",26y 106d,133 (58-2-73 44.36%),47 (0.35),←,
Totals,Totals,25y 266d,2478 (1313-13-1152 52.99%),1950 (0.79),,
C,"Mitchell, Sam",42y 210d,79 (37-0-42 46.84%),,←,
