West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
6,"Banfield, Drew",23y 157d,95 (62-0-33 65.26%),32 (0.34),←,
35,"Cousins, Ben",19y 34d,32 (23-0-9 71.88%),53 (1.66),←,
18,"Evans, Tony",28y 50d,99 (67-0-32 67.68%),76 (0.77),←,
19,"Gardiner, Michael",18y 29d,5 (4-0-1 80.00%),6 (1.20),←,
7,"Gehrig, Fraser",21y 153d,57 (35-0-22 61.40%),49 (0.86),←,
14,"Grgic, Ilija",25y 151d,80 (42-1-37 53.13%),105 (1.31),18 (10-0-8 55.56%),13 (0.72)
36,"Hart, David",33y 153d,184 (116-1-67 63.32%),95 (0.52),←,
1,"Heady, Brett",27y 211d,135 (86-2-47 64.44%),209 (1.55),←,
2,"Kemp, Dean",28y 167d,170 (115-2-53 68.24%),95 (0.56),←,
28,"Lewis, Chris",28y 139d,193 (122-2-69 63.73%),241 (1.25),←,
30,"Matera, Peter",28y 122d,157 (107-1-49 68.47%),155 (0.99),←,
11,"McIntosh, Ashley",24y 287d,127 (88-0-39 69.29%),91 (0.72),←,
17,"McKenna, Guy",28y 84d,208 (134-1-73 64.66%),25 (0.12),←,
42,"Morrison, Chad",19y 127d,36 (23-0-13 63.89%),33 (0.92),←,
21,"Schofield, Jarrad",22y 185d,43 (28-0-15 65.12%),27 (0.63),←,
22,"Stone, Nicholas",24y 318d,10 (6-0-4 60.00%),4 (0.40),←,
4,"Sumich, Peter",29y 204d,146 (97-2-47 67.12%),506 (3.47),←,
16,"Symmons, Paul",23y 335d,57 (34-0-23 59.65%),19 (0.33),←,
50,"Turnbull, Ryan",25y 314d,90 (59-0-31 65.56%),23 (0.26),←,
39,"Waterman, Chris",28y 318d,149 (98-2-49 66.44%),70 (0.47),←,
13,"Wooden, Josh",18y 262d,13 (6-0-7 46.15%),2 (0.15),←,
Totals,Totals,25y 59d,2086 (1352-14-720 64.81%),1916 (0.92),,
C,"Malthouse, Mick",43y 351d,325 (195-4-126 60.62%),,190 (128-2-60 67.89%),
