Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",29y 23d,71 (45-0-26 63.38%),5 (0.07),44 (31-0-13 70.45%),1 (0.02)
4,"Ah Chee, Callum",24y 287d,100 (50-0-50 50.00%),39 (0.39),55 (42-0-13 76.36%),15 (0.27)
31,"Andrews, Harris",25y 224d,153 (66-0-87 43.14%),10 (0.07),←,
43,"Answerth, Noah",22y 351d,45 (33-0-12 73.33%),2 (0.04),←,
33,"Bailey, Zac",22y 303d,87 (56-0-31 64.37%),84 (0.97),←,
7,"Berry, Jarrod",24y 168d,101 (53-0-48 52.48%),46 (0.46),←,
23,"Cameron, Charlie",28y 18d,169 (107-1-61 63.61%),289 (1.71),96 (60-0-36 62.50%),202 (2.10)
3,"Daniher, Joe",28y 141d,145 (65-1-79 45.17%),266 (1.83),37 (25-0-12 67.57%),75 (2.03)
32,"Fort, Darcy",28y 351d,24 (17-0-7 70.83%),14 (0.58),16 (12-0-4 75.00%),8 (0.50)
27,"Gardiner, Darcy",26y 304d,147 (68-0-79 46.26%),5 (0.03),←,
30,"Hipwood, Eric",24y 313d,120 (59-0-61 49.17%),172 (1.43),←,
17,"Lyons, Jarryd",30y 1d,177 (103-0-74 58.19%),84 (0.47),85 (59-0-26 69.41%),35 (0.41)
36,"Mathieson, Rhys",25y 194d,65 (30-0-35 46.15%),28 (0.43),←,
11,"McCarthy, Lincoln",28y 274d,112 (80-0-32 71.43%),124 (1.11),83 (57-0-26 68.67%),99 (1.19)
6,"McCluggage, Hugh",24y 142d,123 (66-0-57 53.66%),78 (0.63),←,
46,"McInerney, Oscar",28y 13d,95 (59-0-36 62.11%),45 (0.47),←,
25,"McStay, Daniel",27y 29d,154 (74-0-80 48.05%),129 (0.84),←,
9,"Neale, Lachie",29y 60d,213 (117-0-96 54.93%),111 (0.52),78 (52-0-26 66.67%),44 (0.56)
16,"Rayner, Cam",22y 275d,81 (47-0-34 58.02%),75 (0.93),←,
10,"Rich, Daniel",32y 46d,262 (112-1-149 42.94%),114 (0.44),←,
5,"Robinson, Mitch",33y 46d,243 (115-1-127 47.53%),126 (0.52),143 (64-0-79 44.76%),68 (0.48)
37,"Starcevich, Brandon",22y 364d,65 (44-0-21 67.69%),5 (0.08),←,
15,"Zorko, Dayne",33y 164d,223 (97-0-126 43.50%),215 (0.96),←,
Totals,Totals,27y 51d,2975 (1563-4-1408 52.54%),2066 (0.69),,
C,"Fagan, Chris",61y 30d,129 (69-0-60 53.49%),,←,
