West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Braun, Michael",9,5,19,28,,,,2.0,1.0,4.0,,,2.0,,,8.0,20.0,,,1.0,1.0,1.0,95.0
17,"Chick, Daniel",6,5,9,15,,,,2.0,3.0,,,4.0,1.0,1.0,,4.0,9.0,,,2.0,1.0,,93.0
9,"Cousins, Ben",12,4,17,29,1,,,1.0,4.0,3.0,3.0,2.0,1.0,,2.0,9.0,21.0,,,1.0,5.0,1.0,75.0
20,"Cox, Dean",9,6,9,18,,,23.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,,6.0,12.0,,,3.0,,,74.0
32,"Embley, Andrew",9,4,9,18,2,2.0,1.0,2.0,2.0,5.0,,3.0,,1.0,,1.0,16.0,,2.0,3.0,1.0,3.0,86.0
23,"Glass, Darren",,1,4,4,,,,1.0,,,,,,,,2.0,2.0,,,3.0,1.0,,86.0
29,"Hansen, Ashley",6,5,6,12,2,,,,,2.0,,,,,,2.0,10.0,1.0,2.0,1.0,,,84.0
39,"Hunter, Adam",5,5,12,17,1,,,5.0,1.0,3.0,1.0,1.0,,1.0,,4.0,12.0,,1.0,2.0,,,93.0
25,"Hurn, Shannon",7,2,7,14,1,1.0,,3.0,6.0,,1.0,2.0,,2.0,,2.0,10.0,,,1.0,1.0,1.0,87.0
38,"Jones, Brett",9,5,10,19,,,,,1.0,2.0,2.0,5.0,2.0,4.0,,5.0,14.0,,,5.0,1.0,1.0,85.0
18,"Jones, Rowan",10,5,12,22,,,,2.0,1.0,4.0,3.0,,1.0,,,7.0,15.0,,,1.0,,1.0,78.0
3,"Judd, Chris",10,2,10,20,2,1.0,,2.0,1.0,6.0,1.0,2.0,,1.0,,8.0,12.0,1.0,2.0,4.0,,3.0,73.0
4,"Kerr, Daniel",20,2,14,34,1,1.0,,1.0,4.0,9.0,4.0,2.0,2.0,1.0,3.0,14.0,21.0,,1.0,4.0,6.0,1.0,84.0
2,"LeCras, Mark",12,6,4,16,3,3.0,,3.0,1.0,3.0,1.0,,,,,7.0,8.0,2.0,1.0,1.0,1.0,,93.0
21,"Lynch, Quinten",14,6,8,22,5,1.0,,2.0,,3.0,,6.0,2.0,2.0,1.0,9.0,14.0,,4.0,1.0,,,100.0
11,"Priddis, Matt",6,1,12,18,1,,,4.0,1.0,3.0,3.0,2.0,,,,6.0,12.0,,1.0,1.0,,1.0,56.0
31,"Schofield, Will",3,2,1,4,,,,3.0,2.0,1.0,,,,,,1.0,3.0,,,7.0,,,54.0
14,"Seaby, Mark",6,5,3,9,1,,14.0,2.0,2.0,1.0,1.0,3.0,,3.0,,2.0,6.0,,1.0,4.0,,,65.0
37,"Selwood, Adam",7,3,12,19,,,1.0,5.0,1.0,2.0,,1.0,1.0,1.0,,6.0,14.0,,,4.0,,2.0,90.0
41,"Staker, Brent",10,9,1,11,4,2.0,,1.0,,3.0,,,,,,5.0,6.0,3.0,6.0,,,1.0,73.0
5,"Stenglein, Tyson",8,2,10,18,,1.0,,4.0,,3.0,3.0,,1.0,,,2.0,15.0,,1.0,4.0,,1.0,85.0
8,"Waters, Beau",8,4,13,21,,,,4.0,4.0,1.0,,1.0,,1.0,,3.0,17.0,,,5.0,1.0,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,89,202,388,24,14.0,39.0,50.0,38.0,61.0,26.0,35.0,14.0,19.0,6.0,113.0,269.0,7.0,22.0,58.0,19.0,17.0,
Opposition,Opposition,218,110,127,345,9,17.0,26.0,62.0,34.0,52.0,37.0,42.0,19.0,14.0,,108.0,227.0,8.0,10.0,48.0,24.0,5.0,
