Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bews, Jed",6,,3,9,,,,3.0,4.0,1.0,,2.0,,,,3.0,3.0,,,3.0,,,92.0
46,"Blicavs, Mark",6,3,10,16,,1.0,20.0,12.0,2.0,3.0,5.0,,1.0,,,11.0,6.0,1.0,,5.0,,1.0,90.0
23,"Caddy, Josh",20,3,6,26,2,1.0,2.0,8.0,,9.0,7.0,7.0,2.0,3.0,2.0,15.0,9.0,,1.0,,,1.0,80.0
44,"Enright, Corey",22,9,7,29,,,,2.0,6.0,6.0,1.0,3.0,,1.0,3.0,11.0,16.0,,,3.0,,,87.0
28,"Gregson, Cory",5,1,4,9,1,,,4.0,,4.0,,,2.0,,,2.0,8.0,,1.0,,,1.0,86.0
29,"Guthrie, Cameron",10,4,13,23,1,1.0,,7.0,,5.0,5.0,3.0,2.0,2.0,,12.0,12.0,,,1.0,,,82.0
26,"Hawkins, Tom",4,3,3,7,2,,,6.0,,,,3.0,,3.0,,4.0,3.0,1.0,2.0,3.0,,1.0,93.0
20,"Johnson, Steve",11,4,6,17,1,,,3.0,1.0,3.0,2.0,4.0,,1.0,,6.0,11.0,1.0,2.0,2.0,,,89.0
9 ↓,"Kelly, James",2,,,2,,,,1.0,,,1.0,1.0,,,,2.0,,,,,,,5.0
39 ↑,"Kersten, Shane",2,,5,7,2,,,1.0,,,1.0,2.0,,,,5.0,2.0,,,1.0,,,65.0
11,"Lang, Darcy",8,3,7,15,1,,,5.0,1.0,,4.0,3.0,,,,6.0,9.0,,,,1.0,,90.0
13,"Lonergan, Tom",14,7,2,16,,,,2.0,5.0,1.0,,,2.0,,,6.0,13.0,,,4.0,,,95.0
4,"Mackie, Andrew",7,3,3,10,,,,2.0,4.0,,,5.0,1.0,3.0,,2.0,6.0,,,5.0,,,95.0
32,"Motlop, Steven",10,1,5,15,2,2.0,,2.0,1.0,2.0,3.0,3.0,,1.0,,4.0,11.0,,,,1.0,,87.0
21,"Murdoch, Jordan",14,7,7,21,,,,2.0,5.0,2.0,1.0,1.0,1.0,,,9.0,12.0,1.0,,1.0,,1.0,83.0
25,"Rivers, Jared",13,5,3,16,,,,3.0,2.0,1.0,,3.0,1.0,1.0,,4.0,10.0,1.0,,3.0,,,96.0
14,"Selwood, Joel",8,1,9,17,,1.0,1.0,6.0,2.0,2.0,7.0,3.0,1.0,2.0,,11.0,8.0,,,2.0,,,84.0
1,"Stanley, Rhys",9,3,8,17,2,,24.0,3.0,,3.0,6.0,,1.0,,,9.0,8.0,1.0,,1.0,,,55.0
27,"Stokes, Mathew",18,3,6,24,,,,1.0,2.0,4.0,5.0,,1.0,,,7.0,14.0,,1.0,2.0,,1.0,79.0
7,"Taylor, Harry",11,8,3,14,,,,,4.0,2.0,,3.0,1.0,,,8.0,5.0,5.0,,3.0,,,94.0
40,"Thurlow, Jackson",10,8,6,16,,,,3.0,3.0,2.0,3.0,,,,,7.0,8.0,1.0,1.0,2.0,,,94.0
34,"Walker, Josh",6,1,5,11,,1.0,16.0,1.0,,3.0,6.0,3.0,1.0,1.0,,7.0,3.0,,1.0,3.0,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,77,121,337,14,8.0,63.0,77.0,42.0,53.0,57.0,49.0,17.0,18.0,5.0,151.0,177.0,12.0,9.0,44.0,2.0,6.0,
Opposition,Opposition,193,54,132,325,11,3.0,59.0,76.0,34.0,55.0,53.0,61.0,18.0,17.0,1.0,158.0,165.0,6.0,6.0,61.0,5.0,6.0,
