Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",26y 53d,170 (112-1-57 66.18%),22 (0.13),←,
22,"Breust, Luke",23y 131d,67 (56-0-11 83.58%),120 (1.79),←,
9,"Burgoyne, Shaun",31y 152d,245 (165-1-79 67.55%),223 (0.91),88 (68-1-19 77.84%),52 (0.59)
13,"Cheney, Kyle",24y 209d,33 (18-0-15 54.55%),2 (0.06),19 (16-0-3 84.21%),2 (0.11)
8,"Duryea, Taylor",22y 332d,19 (17-0-2 89.47%),,←,
6,"Gibson, Josh",30y 9d,149 (91-2-56 61.74%),2 (0.01),84 (62-1-21 74.40%),
19,"Gunston, Jack",22y 157d,57 (41-0-16 71.93%),107 (1.88),43 (36-0-7 83.72%),87 (2.02)
20,"Hale, David",29y 304d,198 (111-2-85 56.57%),182 (0.92),69 (55-0-14 79.71%),63 (0.91)
10,"Hill, Bradley",20y 256d,30 (26-0-4 86.67%),21 (0.70),←,
15,"Hodge, Luke",29y 280d,229 (128-1-100 56.11%),155 (0.68),←,
29,"Langford, Will",21y 262d,2 (2-0-0 100.00%),,←,
3,"Lewis, Jordan",27y 332d,194 (117-1-76 60.57%),108 (0.56),←,
7,"McEvoy, Ben",24y 254d,92 (52-2-38 57.61%),28 (0.30),1 (1-0-0 100.00%),1 (1.00)
5,"Mitchell, Sam",31y 161d,246 (144-1-101 58.74%),59 (0.24),←,
23,"OBrien, Tim",19y 359d,1 (1-0-0 100.00%),1 (1.00),←,
28,"Puopolo, Paul",26y 110d,64 (53-0-11 82.81%),47 (0.73),←,
2,"Roughead, Jarryd",27y 58d,185 (114-1-70 61.89%),371 (2.01),←,
26,"Shiels, Liam",22y 327d,82 (59-0-23 71.95%),24 (0.29),←,
32,"Simpkin, Jonathan",26y 145d,19 (16-0-3 84.21%),7 (0.37),15 (14-0-1 93.33%),6 (0.40)
16,"Smith, Isaac",25y 82d,63 (53-0-10 84.13%),57 (0.90),←,
4,"Suckling, Matt",25y 240d,55 (39-0-16 70.91%),25 (0.45),←,
36,"Wanganeen, Derick",23y 45d,1 (1-0-0 100.00%),,←,
Totals,Totals,25y 227d,2201 (1416-12-773 64.33%),1561 (0.71),,
C,"Clarkson, Alastair",45y 329d,214 (130-1-83 60.98%),,←,
