North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",25y 118d,80 (40-1-39 50.63%),60 (0.75),←,
18,"Atley, Shaun",20y 323d,57 (29-0-28 50.88%),7 (0.12),←,
3,"Bastinac, Ryan",22y 41d,75 (40-0-35 53.33%),38 (0.51),←,
35,"Black, Aaron",22y 246d,18 (10-0-8 55.56%),32 (1.78),←,
10,"Cunnington, Ben",22y 33d,70 (35-0-35 50.00%),27 (0.39),←,
15,"Delaney, Luke",24y 39d,22 (12-0-10 54.55%),1 (0.05),←,
43,"Gibson, Sam",27y 67d,31 (18-0-13 58.06%),13 (0.42),←,
22,"Goldstein, Todd",25y 32d,97 (49-1-47 51.03%),44 (0.45),←,
6,"Hansen, Lachlan",24y 350d,95 (46-1-48 48.95%),75 (0.79),←,
29,"Harvey, Brent",35y 80d,358 (193-3-162 54.33%),427 (1.19),←,
26,"Hine, Taylor",21y 190d,22 (9-0-13 40.91%),1 (0.05),13 (7-0-6 53.85%),
5,"Jacobs, Ben",21y 205d,29 (6-0-23 20.69%),6 (0.21),3 (1-0-2 33.33%),1 (0.33)
34,"Macmillan, Jamie",21y 313d,54 (30-0-24 55.56%),21 (0.39),←,
2,"McKenzie, Brad",20y 65d,9 (4-0-5 44.44%),1 (0.11),←,
41,"Mullett, Aaron",21y 160d,27 (14-0-13 51.85%),15 (0.56),←,
20,"Petrie, Drew",30y 291d,240 (115-3-122 48.54%),304 (1.27),←,
25,"Tarrant, Robbie",24y 99d,34 (17-0-17 50.00%),37 (1.09),←,
12,"Thomas, Lindsay",25y 155d,126 (58-2-66 46.83%),197 (1.56),←,
16,"Thompson, Scott",27y 85d,111 (49-2-60 45.05%),5 (0.05),←,
8,"Wells, Daniel",28y 180d,208 (105-2-101 50.96%),132 (0.63),←,
19,"Wright, Sam",23y 18d,65 (32-0-33 49.23%),50 (0.77),←,
7,"Ziebell, Jack",22y 155d,77 (36-0-41 46.75%),33 (0.43),←,
Totals,Totals,24y 164d,1905 (947-15-943 49.71%),1526 (0.80),,
C,"Scott, Brad",37y 91d,85 (43-0-42 50.59%),,←,
