Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Brown, Gavin",14,9,11,25,2,1.0,,1.0,,,,,2.0,,3.0,,,,,,,,
28,"Crosisca, Gavin",10,9,11,21,1,,,4.0,,,,,2.0,1.0,,,,,,,,,
35,"Daicos, Peter",13,2,3,16,7,1.0,,,,,,,2.0,1.0,,,,,,,,,
2,"Francis, Tony",20,2,16,36,1,1.0,,5.0,,,,,2.0,3.0,1.0,,,,,,,,
47,"Fraser, Mark",12,3,10,22,1,,,1.0,,,,,1.0,,,,,,,,,,
3,"Gayfer, Michael",4,3,8,12,,,,2.0,,,,,4.0,3.0,,,,,,,,,
44,"Kerrison, Shane",12,4,8,20,,,,6.0,,,,,6.0,1.0,,,,,,,,,
34,"McGuane, Mick",22,10,14,36,1,3.0,,2.0,,,,,,,2.0,,,,,,,,
1,"Monkhorst, Damian",6,4,14,20,,1.0,22.0,,,,,,3.0,1.0,,,,,,,,,
7,"Morwood, Shane",3,1,1,4,,,1.0,1.0,,,,,,,,,,,,,,,
4,"Pert, Gary",17,4,4,21,,,2.0,5.0,,,,,1.0,1.0,,,,,,,,,
13,"Richardson, Alan",8,6,6,14,,,,1.0,,,,,2.0,2.0,,,,,,,,,
16,"Richardson, Mark",6,4,2,8,,,2.0,,,,,,,,,,,,,,,,
36,"Rocca, Saverio",7,5,1,8,6,1.0,,1.0,,,,,,,,,,,,,,,
32,"Rowe, Brad",12,4,7,19,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
29,"Russell, Scott",21,4,14,35,1,1.0,,3.0,,,,,,1.0,,,,,,,,,
22,"Shaw, Tony",16,5,14,30,,,,3.0,,,,,3.0,5.0,,,,,,,,,
27,"Starcevich, Craig",14,1,5,19,,,3.0,1.0,,,,,2.0,,,,,,,,,,
10,"Williams, Paul",14,2,3,17,2,3.0,,3.0,,,,,,1.0,,,,,,,,,
19,"Wright, Graham",6,2,3,9,2,1.0,,2.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,237,84,155,392,24,17.0,30.0,43.0,,,,,33.0,21.0,6.0,,,,,,,,
Opposition,Opposition,190,66,127,317,14,14.0,11.0,15.0,,,,,21.0,33.0,,,,,,,,,
