Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",12,6,8,20,,,,1.0,2.0,2.0,2.0,1.0,,1.0,,6.0,13.0,1.0,1.0,2.0,,,
26,"Bickley, Mark",13,1,,13,,,,1.0,3.0,1.0,1.0,1.0,,,,2.0,10.0,,,1.0,,,
35,"Biglands, Rhett",8,5,4,12,1,,12.0,1.0,2.0,5.0,,3.0,,1.0,,5.0,7.0,2.0,1.0,3.0,,,
24,"Burton, Brett",21,8,6,27,1,1.0,,3.0,,7.0,1.0,2.0,2.0,1.0,,8.0,16.0,,2.0,2.0,,,
6,"Byrne, James",8,3,4,12,,1.0,,2.0,,3.0,1.0,2.0,,,,3.0,9.0,,,,1.0,,
14,"Connell, Matthew",19,7,5,24,1,1.0,,2.0,1.0,3.0,5.0,,2.0,,,8.0,14.0,1.0,1.0,,,,
1,"Crowell, Andrew",7,4,5,12,,2.0,,3.0,,3.0,,2.0,2.0,2.0,,8.0,5.0,3.0,2.0,2.0,,,
9,"Edwards, Tyson",14,6,11,25,2,,,2.0,,4.0,5.0,3.0,,1.0,,12.0,13.0,,1.0,2.0,,,
36,"Goodwin, Simon",8,3,6,14,,,,,2.0,4.0,,2.0,1.0,2.0,,4.0,10.0,,,1.0,1.0,,
34,"Hart, Ben",11,4,5,16,,,,2.0,3.0,2.0,,,,,,6.0,10.0,1.0,,2.0,,,
11,"James, Brett",8,1,10,18,,,,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,8.0,10.0,,1.0,3.0,,,
28,"Johnson, Kane",2,,2,4,,,,,,1.0,1.0,,,,,2.0,2.0,,,2.0,,,
31,"Marsh, Ben",4,4,9,13,,,11.0,3.0,1.0,2.0,2.0,1.0,1.0,,,8.0,5.0,1.0,,,,,
23,"McLeod, Andrew",27,8,6,33,1,,,5.0,4.0,5.0,3.0,,1.0,,3.0,10.0,22.0,1.0,,1.0,1.0,,
27,"OLoughlin, Ricky",7,1,4,11,1,,,2.0,,4.0,3.0,2.0,1.0,2.0,,6.0,6.0,,1.0,,,,
22,"Perrie, Ian",10,6,3,13,2,1.0,3.0,3.0,,5.0,2.0,1.0,2.0,2.0,,5.0,7.0,1.0,2.0,3.0,,,
32,"Ricciuto, Mark",12,4,17,29,2,,,1.0,3.0,3.0,8.0,3.0,,,2.0,10.0,20.0,,,1.0,,,
10,"Robran, Matthew",5,6,11,16,,,6.0,2.0,,2.0,,1.0,,1.0,,6.0,9.0,2.0,,2.0,,,
7,"Smart, Nigel",17,2,8,25,,,,3.0,7.0,3.0,3.0,1.0,1.0,1.0,1.0,9.0,15.0,,,,,,
20,"Stenglein, Tyson",7,4,10,17,,,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,8.0,8.0,,,,,,
30,"Vardy, Peter",7,1,5,12,1,2.0,,,,,1.0,1.0,,1.0,,9.0,3.0,1.0,1.0,2.0,,,
17,"Welsh, Scott",8,3,5,13,2,,,4.0,,1.0,,5.0,2.0,3.0,,10.0,3.0,1.0,2.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,235,87,144,379,14,14.0,32.0,43.0,32.0,62.0,44.0,35.0,17.0,20.0,6.0,153.0,217.0,15.0,15.0,30.0,3.0,,
Opposition,Opposition,163,41,104,267,7,6.0,27.0,32.0,34.0,42.0,44.0,38.0,20.0,17.0,,135.0,127.0,8.0,8.0,29.0,16.0,,
