Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Burns, Ronnie",11,6,5,16,1,1.0,,2.0,,6.0,4.0,2.0,,1.0,,6.0,9.0,,1.0,,,,
35,"Chapman, Paul",13,3,3,16,,,,2.0,1.0,3.0,4.0,1.0,2.0,,,8.0,8.0,,,4.0,1.0,,
14,"Clarke, David",16,7,8,24,1,1.0,,3.0,4.0,7.0,1.0,6.0,2.0,1.0,,6.0,17.0,,2.0,6.0,,,
44,"Enright, Corey",18,9,8,26,,,,1.0,6.0,5.0,2.0,1.0,,,,6.0,18.0,,,1.0,1.0,,
7,"Graham, Ben",10,5,2,12,,,,1.0,5.0,1.0,,1.0,1.0,1.0,,5.0,6.0,1.0,,2.0,,,
2,"Harley, Tom",9,4,4,13,,,,2.0,2.0,2.0,2.0,5.0,1.0,4.0,,5.0,8.0,1.0,1.0,4.0,,,
20,"Johnson, Steve",7,4,2,9,,1.0,,1.0,,,,1.0,1.0,1.0,,3.0,6.0,,1.0,1.0,,,
9,"Kelly, James",17,6,3,20,1,2.0,,5.0,1.0,4.0,5.0,5.0,4.0,1.0,,11.0,11.0,2.0,2.0,4.0,,,
1,"King, Steven",9,2,10,19,1,1.0,21.0,4.0,1.0,4.0,6.0,4.0,1.0,3.0,,13.0,7.0,,,4.0,,,
18,"Kingsley, Kent",5,2,3,8,1,,,,,,1.0,1.0,,,,4.0,3.0,,1.0,1.0,,,
45,"Ling, Cameron",12,4,4,16,,,,3.0,2.0,3.0,1.0,4.0,1.0,2.0,,6.0,11.0,,,1.0,,,
24,"Lord, Aaron",3,,3,6,,,,,,2.0,1.0,2.0,,1.0,,4.0,3.0,,,,1.0,,
21,"Mooney, Cameron",7,7,4,11,3,1.0,,,,3.0,1.0,3.0,,2.0,,5.0,6.0,1.0,4.0,2.0,,,
34,"Rahilly, James",13,5,4,17,,,,,4.0,1.0,1.0,3.0,1.0,,,5.0,12.0,,,4.0,1.0,,
15,"Riccardi, Peter",13,4,8,21,,,,10.0,3.0,2.0,8.0,1.0,1.0,,2.0,11.0,10.0,,1.0,,,,
33,"Rooke, Max",2,1,2,4,,,,1.0,2.0,,,1.0,,,,1.0,4.0,,,1.0,,,
27,"Sanderson, Brenton",6,2,5,11,,,,3.0,2.0,,2.0,2.0,,1.0,,4.0,6.0,,,4.0,,,
30,"Scarlett, Matthew",8,4,6,14,,,,3.0,2.0,,1.0,1.0,2.0,,,6.0,7.0,1.0,,4.0,2.0,,
46,"Slade, Will",3,2,2,5,,,,3.0,1.0,1.0,,,,,,3.0,3.0,,,7.0,,,
36,"Street, Peter",2,,,2,,,3.0,1.0,,,,2.0,,1.0,,1.0,1.0,,,4.0,,,
19,"White, Mitchell",13,4,4,17,,,,2.0,4.0,2.0,1.0,2.0,2.0,2.0,,7.0,10.0,,,3.0,,,
40,"Wojcinski, David",2,2,3,5,,,,5.0,1.0,1.0,,3.0,,2.0,,1.0,4.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,83,93,292,8,9.0,24.0,52.0,41.0,47.0,41.0,51.0,19.0,23.0,2.0,121.0,170.0,6.0,13.0,58.0,6.0,,
Opposition,Opposition,185,75,112,297,11,9.0,42.0,65.0,37.0,54.0,31.0,51.0,23.0,19.0,4.0,108.0,187.0,9.0,9.0,57.0,14.0,,
